video_id,title,video_url,channel_id,channel_title,brand_name,industries,sponsored_type,channel_type,views,likes,comments,cpv,channel_cost,publishDate,duration_seconds,countries,video_description,topic,content_format,content_keywords,format_code,subscribers,channel_total_views,channel_categories,channel_avg_views,engagement_rate,featured_products,featured_product_ids,product_ppl
jYXBsrBa1UI,"진짜같은데😏 니가 찾던 그 여름철 필수템⭐ 선크림 뭐씀? 홍보 진정은? 두피 열나 탈모와! 개기름에 녹지 않는 여름 메이크업 팁까지!",https://www.youtube.com/watch?v=jYXBsrBa1UI,UCmUvQ0LEZBCJOiDINc1wzrw,연선yeonsun,"아비브, 스킨1004, 바이브랩","뷰티 & 메이크업",1,NULL,1200,2,2,1300,1560000,2024-07-10,343,KR,"'아비브, SKIN1004, 바이브랩, 아워글래스의 유료광고를 포함하고 있으며 스튜디오 쉘위를 통해 제공 받았습니다.'



아비브 / Abib
어성초 스팟 패드 카밍 터치 80매
Heartleaf spot pad Calming touch
https://www.oliveyoung.co.kr/store/go... 
#올리브영패드추천 #아비브 #올리브영추천템

 
         
SKIN1004 
히알루-시카 워터핏 선 세럼 SPF 50+, PA++++ 50ml 
https://www.oliveyoung.co.kr/store/go... 
#SKIN1004선세럼 #속광치트키 #수분선크림



바이브랩 / ViveLab
인핸싱 폼 기획세트(100ml+33ml)
할인가 26,100원(정가 34,900원)
https://bit.ly/4b4iNlv 
#바이브랩 #올리브영세일 #두피영양제

 
         
아워글래스 / HOURGLASS
배니쉬 에어브러쉬 프라이머 풀 (30ml)
Vanish Airbrush Primer 
https://brand.naver.com/hourglasscosm... 
#모공프라이머 #아워글래스 #배니쉬에어브러쉬프라이머 #요철커버 #화잘먹인생템 #요철감춤템 #비건프라이머 #프라이머추천


✔ Music provided by 셀바이뮤직
? Title : 해변의 저녁 by SellBuyMusic
https://sellbuymusic.com/md/mlqtchw-r...","뷰티 & 메이크업","리뷰 & 언박싱","선크림, 여름 메이크업, 탈모, 두피, 아비브, SKIN1004, 바이브랩, 아워글래스, 화장품 추천, 유료광고",0,55600,2920491,26,7628,1.07,NULL,NULL,NULL
Pq2F7cvGwsE,"여름철필수템 TOP4",https://www.youtube.com/watch?v=Pq2F7cvGwsE,UCy--DSUG5drM6PVL3bpESfg,"욘조 yonzo","아비브, 스킨1004, 바이브랩","뷰티 & 메이크업",1,NULL,1877,6,5,3761.13,7059650,2024-07-10,535,KR,"'아비브, 스킨1004, 바이브랩, 아워글래스의 유료광고를 포함하고 있으며 스튜디오 쉘위를 통해 제공 받았습니다.'

"아비브 / Abib
어성초 스팟 패드 카밍 터치 80매
Heartleaf spot pad Calming touch
https://www.oliveyoung.co.kr/store/go... 
#올리브영패드추천 #아비브 #올리브영추천템"  
         
"SKIN1004 
히알루-시카 워터핏 선 세럼 SPF 50+, PA++++ 50ml 
https://www.oliveyoung.co.kr/store/go... 
#SKIN1004선세럼 #속광치트키 #수분선크림"  
         "
바이브랩 / ViveLab
인핸싱 폼 기획세트(100ml+33ml)
할인가 26,100원(정가 34,900원)
https://bit.ly/4b4iNlv 
#바이브랩 #올리브영세일 #두피영양제"  
 
"아워글래스 / HOURGLASS
배니쉬 에어브러쉬 프라이머 풀 (30ml)
Vanish Airbrush Primer 
https://brand.naver.com/hourglasscosm... 
#모공프라이머 #아워글래스 #배니쉬에어브러쉬프라이머 #요철커버 #화잘먹인생템 #요철감춤템 #비건프라이머 #프라이머추천" 
                  
인스타그램 
  / oi_oio_  

메일
duswnwjddms@gmail.com","뷰티 & 메이크업","리뷰 & 언박싱","아비브, 스킨1004, 바이브랩, 아워글래스, 여름철 필수템, 선크림, 프라이머, 화장품 추천, 올리브영, 뷰티 제품",0,113000,20206861,26,38006,0.98,NULL,NULL,NULL
tPPjoRt15ow,"vlog. 쇼핑몰 시작한 일상 브이로그💗, 흥대와 행복한 일주일 | 브런치 먹으며 데이뚜 | 시장 100바퀴 | 감사한 나날들 | 촬영용품 언박싱",https://www.youtube.com/watch?v=tPPjoRt15ow,UC-DVJVlR52Oe5vPd1yARtsg,mamu마므,"아비브, 스킨1004, 바이브랩","뷰티 & 메이크업",1,NULL,5185,0,15,526.519,2730000,2024-07-10,1265,KR,"이 영상은 유료광고를 포함하고 있습니다

아비브 / Abib - 어성초 스팟 패드 카밍 터치

#올리브영패드추천 #아비브 #올리브영추천템

스킨1004 / SKIN1004 - 
히알루-시카 워터핏 선 세럼
#SKIN1004선세럼 #속광치트키 #수분선크림

바이브랩 / ViveLab - 인핸싱 폼 기획세트
#올리브영세일 #올영세일 #탈모앰플

아워글래스 / HOURGLASS - 배니쉬 에어브러쉬 프라이머 풀
#모공프라이머 #아워글래스 #배니쉬에어브러쉬프라이머#요철커버 #화잘먹인생템 #요철감춤템 #비건프라이머 #프라이머추천



INFO

Day1

✧outer
누이어 - 코잉 가디건 (품절..)
https://nuyear.kr/product/%EC%BD%94%E...

✧bottom
누이어 - 그린캐스트 데님
https://nuyear.kr/product/%EA%B7%B8%E...

✧bag
폴뉴아 - 클래식 로고 포쉬 백팩
https://folnua.com/product/classic-lo...


Day2

✧top
동대문 제품

✧bottom
누이어 - 마다절개 버뮤다 팬츠
https://nuyear.kr/product/%EB%A7%88%E...


Day3
준비중인 상품들....!


+


키 157 (+0.8cm...!)
몸무게 42kg
발사이즈 230



instagram |   / mma_muu  
camera | iphone12 pro, xs / sony zv-1 / canon  vixia mini x 
email | morningood9922@gmail.com","일상 & 라이프스타일",브이로그,"쇼핑몰, 브이로그, 촬영용품, 언박싱, 올리브영, 패드추천, 화장품, 데일리, 일주일, 감사한 나날들",0,38200,5635400,NULL,25614,0.75,NULL,NULL,NULL
VnYThbUDfW0,"😎여름철 필수템&꿀템추천!☀️절대 쿨링해❄️ 피부, 두피진정/화잘먹 선세럼/유분잡는 프라이머",https://www.youtube.com/watch?v=VnYThbUDfW0,UC0J0RXyAMbFKytGhjdDQXHA,고양이의낙원,"아비브, 스킨1004, 바이브랩","뷰티 & 메이크업",1,NULL,1300,46,17,600,780000,2024-07-10,414,KR,"'이 영상은 아비브, SKIN1004, 바이브랩, 아워글래스의 유료 광고를 포함하고 있으며, 스튜디오 쉘위를 통해 제공 받았습니다.'

#올영패드 #끈적임없는선크림 #프라이머추천 #두피쿨링  
윽, 여름 싫어 ??
.
.
아비브 / Abib
어성초 스팟 패드 카밍 터치 80매
Heartleaf spot pad Calming touch
https://www.oliveyoung.co.kr/store/go... 
#올리브영패드추천 #아비브 #올리브영추천템

SKIN1004 
히알루-시카 워터핏 선 세럼 SPF 50+, PA++++ 50ml 
https://www.oliveyoung.co.kr/store/go... 
#SKIN1004선세럼 #속광치트키 #수분선크림

바이브랩 / ViveLab
인핸싱 폼 기획세트(100ml+33ml)
할인가 26,100원(정가 34,900원)
https://bit.ly/4b4iNlv 
#바이브랩 #올리브영세일 #두피영양제

아워글래스 / HOURGLASS
배니쉬 에어브러쉬 프라이머 풀 (30ml)
Vanish Airbrush Primer 
https://brand.naver.com/hourglasscosm...
#모공프라이머 #아워글래스 #배니쉬에어브러쉬프라이머 #요철커버 #화잘먹인생템 #요철감춤템 #비건프라이머 #프라이머추천",NULL,NULL,NULL,0,5740,3977875,NULL,12003,1.43,NULL,NULL,NULL
Z_KvfJzWqz4,"[vlog] 🤦🏻‍♀️레이저 제모 부작용, 리프테라 효과?ㅣ플레이브굿즈ㅣ아디다스 언박싱ㅣ스탠리ㅣ여름철 필수템",https://www.youtube.com/watch?v=Z_KvfJzWqz4,UCC61RqPUn-h8xB2QF1GNwvQ,"송아현 AHYEON","아비브, 바이브랩, 스킨1004","뷰티 & 메이크업",1,NULL,2129,43,0,1007.52,2145000,2024-07-09,1933,KR,"본 영상은 ‘아비브, 스킨1004, 바이브랩, 아워글래스’ 의 유료광고가 포함 되어 있습니다.

? ????????? / ???????_
? ???? / ?????????@?????.???

?아비브 / Abib
어성초 스팟 패드 카밍 터치 80매
Heartleaf spot pad Calming touch

??https://www.oliveyoung.co.kr/store/go...

#올리브영패드추천 #아비브 #올리브영추천템

?스킨1004 / SKIN1004
히알루-시카 워터핏 선 세럼 SPF 50+, PA++++ 50ml

??https://www.oliveyoung.co.kr/store/go...

#SKIN1004선세럼 #속광치트키 #수분선크림

?바이브랩 / ViveLab
인핸싱 폼 기획세트(100ml+33ml)
할인가 26,100원(정가 34,900원)

??https://bit.ly/4b4iNlv

#바이브랩 #올리브영세일 #두피영양제

#올리브영세일 #올영세일 #탈모앰플

?아워글래스 / HOURGLASS
배니쉬 에어브러쉬 프라이머 풀 (30ml)
Vanish Airbrush Primer

??https://brand.naver.com/hourglasscosm...

#모공프라이머 #아워글래스 #배니쉬에어브러쉬프라이머 #요철커버 #화잘먹인생템 #요철감춤템 #비건프라이머 #프라이머추천","뷰티 & 메이크업",브이로그,"레이저 제모, 부작용, 리프테라, 플레이브굿즈, 아디다스 언박싱, 여름철 필수템, 아비브, 스킨1004, 바이브랩, 아워글래스",0,25600,5775630,22,11490,0.93,NULL,NULL,NULL
bozRtwpwcpk,"VLOG 오사카브이로그 | 등푸른생선(히카리모노)초절임 초밥, 캘리포니아롤, 알리올리오 파스타 만들어 먹고 혼술 맥주 4L때려 마시는 다정이의 일상브이로그 (여름철 필수템🩵)",https://www.youtube.com/watch?v=bozRtwpwcpk,UCkjsh6EUxDMRZazR2X9Fu4A,다정이Dajung,"아비브, 스킨1004, 아워글래스","뷰티 & 메이크업",1,NULL,8793,222,22,243.944,2145000,2024-07-08,1810,KR,"‘본 영상은 아비브, 스킨1004, 아워글래스, 바이브랩 브랜드의 유료광고를 포함하고 있으며 스튜디오 쉘위를 통해 제공받았습니다.'

안녕하세요 다정이입니다.

오늘도 학교 다니는 일상을 담아봤습니당!
오늘영상도 재미있게 봐주셨으면 좋겠습니다 ❤️
다음영상에서 또 만나요 안뇽 !!

아비브 / Abib
어성초 스팟 패드 카밍 터치

https://ma.oliveyoung.co.kr/m/G.do?go...

#올리브영패드추천 #아비브 #올리브영추천템

스킨1004 / SKIN1004
히알루-시카 워터핏 선 세럼

https://www.oliveyoung.co.kr/store/go... 

#SKIN1004선세럼 #속광치트키 #수분선크림


바이브랩 / ViveLab
인핸싱 폼 기획세트

https://ma.oliveyoung.co.kr/m/G.do?go...

#올리브영세일 #올영세일 #탈모앰플

아워글래스 / HOURGLASS
배니쉬 에어브러쉬 프라이머 풀

https://brand.naver.com/hourglasscosm... 

#모공프라이머 #아워글래스 #배니쉬에어브러쉬프라이머#요철커버
 #화잘먹인생템 #요철감춤템 #비건프라이머 #프라이머추천


?Instagram @hongvely_house
?duj102@naver.com","일상 & 라이프스타일",브이로그,"오사카, 브이로그, 초밥, 캘리포니아롤, 파스타, 혼술, 맥주, 일상, 유료광고, 뷰티",0,20800,10504810,22,12710,2.1,NULL,NULL,NULL
rvYFM0cS8_0,"아비브 수분초 히알루론 크림 하이드레이팅 팟",https://www.youtube.com/watch?v=rvYFM0cS8_0,UCImyJbXEFDBlbHtheqqjF5w,vibesom2,아비브,"뷰티 & 메이크업",1,NULL,1154,19,4,NULL,NULL,2024-07-08,27,KR,"아비브 수분초 히알루론 크림 하이드레이팅 팟

? 피부 겉부터 속까지 빈틈없는 수분 충전
✔️ 피부에 꽉 찬 수분 레이어링
(겹수분(겉보습/속보습) 레이어링 효과 인체적용 테스트 완료)
✔️ 1회 사용 후 수분 충전(수분량) 개선 테스트 완료
✔️ 수분초 히알루론 함유 → 아비브 독자 원료, 수분초를 고순도 히알루론산으로 추출

? 24시간 후에도 지속되는 수분 잠금 효과
✔️ 24시간 수분 지속 인체적용 개선 테스트 완료
✔️ 하이드롤라이즈드 식물성 단백질(아카시아펩타이드) 함유
(수분 공급 및 수분 손실에 도움)

? 젤 타입 저자극 수분 크림
✔️ 민감성 피부 자극 테스트 완료
✔️ 즉각적인 수분 진정 인체적용 개선 테스트 완료
✔️ 판테놀 X 피토스테롤 X 알란토인 함유 → 피부 속 수분 보호 및 자극 진정에 도움
✔️ 수분감 터지는 청량한 젤 타입으로 끈적임 없이 산뜻한 마무리감

자타입 치고 사용하기 정말 편리한 제품이에요
위 뚜껑이 깊게 들어가 있어서 들어 올릴 때 스파츌라 놓는 공간이 널널해서 편리했어요

물처럼 가볍게 발리는 사용감의 크림이에요
수분크림 특유의 바른 즉시 끈적임이 있긴 하지만 다른 수분 크림에 비해 심한 편 전혀 아니었어요
두세 겹 레이어링 해줘도 부담스럽지 않은 수분크림이었어요

건성인 제가 사용하는 수분크림 사용법은 앰플이나 세럼까지 스킨케어를 마무리하면 이 수분크림을 바르고 1분 지나서 흡수되면 장벽 크림을 한 겹 얇게 발라줘요
이렇게 하면 하루 종일 피부가 촉촉하더라고요

여름에는 냉장고에 넣어서 사용하면 시원하게 사용하실 수 있어요

무난하고 누구에게나 잘 어울릴 것 같은 수분크림이었어요

여름철 수분크림 찾고 계신 분 아직도 이 제품을 사용 안 해보신 분들은 한번 사용해 보시는 거 추천!

#아비브 #Abib #껌딱지크루 #제품제공 #아비브서포터즈
#수분초크림 #24시간수분잠금 #3중수분충전 #수분레이어링 #수분초히알루론
#스킨케어 #Skincare #KoreanSkincare #추천 #리뷰의무
#Beauty #Kbeauty #뷰티 #K뷰티
#뷰티바이브 #BeautyVibe",NULL,NULL,NULL,0,31,44584,NULL,NULL,NULL,NULL,NULL,NULL
AwT9L3L8M7U,"계속 먹는 강릉 브이로그✶|완소맛집추천|소품샵추천|강릉숙소|ootd브이로그|카페-맛집추천|강문해변|국내여행|강릉여행|vlog|Gangneung",https://www.youtube.com/watch?v=AwT9L3L8M7U,UCvzViMPSztQ6tb3TYFsxHFQ,"희지 Heezy",아비브,"뷰티 & 메이크업",1,NULL,6981,151,54,349.162,2437500,2024-07-07,1477,KR,"#강릉여행 #ootdvlog #강릉브이로그 

*이 영상은 아비브의 부분유료광고를 포함하고 있습니다. 

안녕하세요 여러붕 ~.~

저 강릉 식도락 여행 다녀왔습니댕 움하하
진짜 맛도리 카페랑 식당들이 엄청 많아서 강릉 여행 코스랑 착장 정보까쥐 알차게 말아봤어용 크크

특히..둘째날 예약한 횟집은 찐친한테만 알려주고 싶을 정도로 맛있는 집일 정도로 정말 맛있으니까 꼭 가보셨음 좋겠어용...?

그리고 제가 오늘 영상에서 계속 사용한 아비브 수분초 라인도 구경해보기...?

☀️여름철 수분 충전 스킨케어 추천
 화잘먹 수분 치트키, 아비브 수분초

?화잘먹 10초 수분 충전 ?
수분초 패드 +10매 증정 기획
24,000원 ▶️ 16,800원 (30% OFF)
https://bit.ly/3RRXrAM

  ?화잘먹 24시간 수분 잠금 ?
수분초 크림 1+1 기획
35,000원 ▶️24,500원 (30% OFF)
https://bit.ly/3RUsQTn

IG : @hi_zzi_ni
wlslgmltmd@naver.com

info

00:00 intro

00:25 Day 1 
블랙 오프숄더 탑_어윗 awit*
https://awit.seoul.kr/product/soft-ra...
와이드여름데님_어텀 autumn
https://s.zigzag.kr/w1Nx7Kbrbt
호피 호보백_바이아틀리에 by atelier*
https://atelierpark.co.kr/product/eas...

11:34 Day 2
플라워 원피스_메이비베이비 Maybebaby
https://s.zigzag.kr/1hD8k8gJb6
로퍼_닥터마틴 Dr.martens
https://musinsaapp.page.link/XVZFVdaw...
백팩_미닛뮤트 Minitmute
https://minitmute.com/product/clo-bac...

블랙 비키니_안다르 Andar*
https://andar.co.kr/product/detail.ht...
모자_예스아이씨 Yeseyesee
(2년 전에 구매했어서 지금은 품절같아요ㅠ.ㅠ)
호피 호보백_바이아틀리에 by atelier*
https://atelierpark.co.kr/product/eas...

나시_헤더먼트 hetherment*
https://hetherment.com/product/detail...
와이드여름데님_어텀 autumn
https://s.zigzag.kr/w1Nx7Kbrbt

20:35 Day 3
홀터넥 나시_마조네 majournee*
https://majournee.co.kr/product/detai...
와이드 슬랙스_제이쿠 jkoo*
https://www.wconcept.co.kr/Product/30...
백팩_미닛뮤트 Minitmute
https://minitmute.com/product/clo-bac...
안경_한글안경 hangle*
https://hangle-eyewear.com/product/%E...",NULL,NULL,NULL,0,43100,7703899,NULL,12304,1.2,NULL,NULL,NULL
RWvbUeJWmno,"VLOG. 다시 일상으로 ☕️ 방콕쇼핑 언박싱, 아르켓 핏예쁜 탑 추천👚, 인사이드 아웃2 후기, 자라홈 애견용품, 연희 에스프레소바, 피부 진정템 | 일상 브이로그",https://www.youtube.com/watch?v=RWvbUeJWmno,UC90Bo-DjZNn-O8VT3Fzpp5A,"연무드 yeonmood",아비브,"뷰티 & 메이크업",1,NULL,13942,135,43,258.751,3607500,2024-07-07,797,KR,"✷ CONTACT 
????????? @redisnewblack_  
???????? yeonmood@gmail.com




방콕 여행 후  뒤집어진 피부를 위해 매일 같이 사용했던 여름철 쿨링 진정 크림! 
? 아비브 어성초 크림 카밍 튜브 1+1
7월 한 달 간, 35,000원 ➡️ 26,200원
https://bit.ly/3W8IVHF","일상 & 라이프스타일",브이로그,"방콕, 쇼핑, 언박싱, 아르켓, 탑 추천, 인사이드 아웃2, 자라홈, 애견용품, 피부 진정템, 연희 에스프레소바",0,56300,7234373,NULL,25335,0.99,NULL,NULL,NULL
yLoBf2bpN_Q,"OOTD VLOG 🖤🗝️초여름 데일리룩 브이로그🍉동묘 구제시장 빈티지카메라 구매 • 신당동 편집샵 • 데이지크 팝업 베이킹 클래스 • 여름 룩북,지그재그 패션하울 | 오늘도 희다",https://www.youtube.com/watch?v=yLoBf2bpN_Q,UCMCrIvfH6LwGleDMwrm-4rQ,"오늘도 희다 Heeda",아비브,"뷰티 & 메이크업",1,NULL,2728,0,25,679.069,1852500,2024-07-07,779,KR,"좋아요와 구독은 채널 운영에 큰 힘이 됩니다? 
저의 일상과 데일리룩이 올라오는 인스타예요 ?

  / heeda___2  
✉️contact : hee68041@gmail.com

오랜만에 일상 모아모아 브이로그 들고왔어요! 브이로그 더 열심히 찍고 사진도 많이 남기려고 카메라도 구입했답니댱 흐흐 그럼 오늘도 즐감해주세용 ?


?여름철 자극 받은 피부 쿨링 진정엔?
?수부지 추천, 아비브 어성초 크림 카밍 튜브! 

? 쿨링진정 어성초 크림 1+1 기획세트
7월 한 달 간, 35,000원 ) 26,200원
7/1~7/7 한 주 간, 35,000원  ) 25,300원
﻿https://bit.ly/3xKv2px 



00:14 
Day 1 

가내스라 
[ordinaire] 썸머 와이드 데님
https://s.zigzag.kr/OEu0Q6VdJR


02:00 
Day 2 
피터앤웬디
슈슈 레이스 블라우스
https://s.zigzag.kr/pTVagrDOmE

엔커먼
데이지 투핀턱 슬랙스 
https://s.zigzag.kr/Ez9p9oYPlA

르브제 
베니백 아이보리
https://29cm.onelink.me/1080201211/o1...

02:42 
Day 3 
그리니 스튜디오
뒷포켓 논페이드 브루노 하이웨스트 A라인 진청 생지 데님 반바지
https://s.zigzag.kr/451ej4FIes

? 신당동 편집샵 핍스마트 : 티셔츠 구매처
PHYPS MART
서울 중구 퇴계로 417 Phyps Mart
https://naver.me/x1Vi715f

?동묘 카메라샵

마장로 3길 34 
첫번째 샵은 간판은 없었는데 아마 경전사 아니면 삼양전자, 두번째 카메라 샵은 믿음사 입니다:) 

사장님 두분 다 너무 친절하시고 설명도 잘해주시고 가격대도 합리적이었어요! 
요즘 옛날 디카 찾는 분들이 많아져서 빨리 판매되어서 매물은 그때마다 다른가봐요ㅠㅠ

07:06 
Day 4 
Seemi 쎄미 
Smoking sleeveless top 
https://29cm.onelink.me/1080201211/xb...

리에떼 
Back pocket logo washed pants 
https://m.wconcept.co.kr/Product/3058...

The aperture 
Mini milky bag 
https://m.wconcept.co.kr/Product/3031...


Bgm ? 

   • 저작권없는 몽글몽글 사랑스러운 느낌의?브이로그 음악 무료bgm  



#데일리룩 #브이로그 #패션하울",NULL,NULL,NULL,0,32300,15927562,NULL,13051,1.06,NULL,NULL,NULL
42iyIIdZPms,"딱 10초면 화잘먹 쌉가능 템(갱상도ver.) #여름화잘먹 #여름템",https://www.youtube.com/watch?v=42iyIIdZPms,UCtCRr4rDWjpRi8LSWexmCKg,"yo cookie",아비브,"뷰티 & 메이크업",1,NULL,4200,48,4,2425.27,10186150,2024-07-05,52,KR,NULL,"뷰티 & 메이크업",꿀팁,"화잘먹, 여름화잘먹, 여름템",1,281000,49714540,22,60048,1.34,NULL,NULL,NULL
p1C-EFrqawU,"living alone vlog | 이케아 언박싱, 1인가구 주방용품 추천템, 존맛탱 고추장찌개 레시피 그리고 바이레도 시향기 🍃",https://www.youtube.com/watch?v=p1C-EFrqawU,UCR2nzhum8t9Yg0CWElefcPQ,"새영 SAE YOUNG",아비브,"뷰티 & 메이크업",1,NULL,7975,0,29,489.028,3900000,2024-07-04,1809,KR,"instagram :   / say___young   ( _ 3개) 
??contact saeyoung1110@gmail.com 

-

안녕하세요 여러분!
폴란드 가기 전 제 일상들과 최근에 주방용품 추천해 달라는 댓글을 봐서 1인가구/자취생에게 좋은 제품들 소개해 봤어요. 30분 영상이니 잔잔하게 재밌게 봐주세요!

-

그리고 영상에서 소개한 아비브 제품-*

? 여름철 자극 받은 피부 쿨링 진정엔?
? 아비브 어성초 크림 카밍 튜브! 

? 쿨링진정 어성초 크림 1+1 기획세트
7월 한 달 간, 35,000원 → 26,200원
7/1~7/7 한 주 간, 35,000원 → 25,300원
?? https://bit.ly/3W6oJpO","일상 & 라이프스타일",브이로그,"이케아, 언박싱, 주방용품, 1인가구, 레시피, 고추장찌개, 자취생, 아비브, 쿨링 진정, 일상",0,56600,4574031,NULL,15160,0.51,NULL,NULL,NULL
U01cxYz_8Os,"여름미백템? : 아비브 신상, 샤워티슈, 틱톡템들이 돌아왔습니다 이벤트도있어용!",https://www.youtube.com/watch?v=U01cxYz_8Os,UC00DJ04oplqj4IUUB5vSwZw,유리아YuRia,아비브,"뷰티 & 메이크업",1,NULL,54657,703,165,209.246,11436750,2024-07-04,940,KR,"이 영상은 아비브의 유료광고를 포함하고 있습니다

여름철 조금 탄 듯한 피부 고민이시라고요?
점점 진해지는 잡티가 느껴져 고민이시라고요?

3일 잡티 케어하는 #3일잡티패드 #3일잡티세럼 추천드리면서

아비브 글루타치온좀 잡티 패드 비타 터치 (+10매 기획)
7/1~7/7 7일 특가 31% OFF
24,000 ? 16,800 ? 16,500
https://bit.ly/3RNEPCa

 아비브 글루타치온좀 잡티 세럼 비타 드롭 (+10매 기획)
7/1~7/7 7일 특가 32% OFF
32,000 ? 22,400? 21,500
https://bit.ly/3VY6aE5

[유리아X아비브 구독자 이벤트 (총 10명)]
1. 참여 기간
- 2024년 7월 6일(토) ~ 2024년 7월 14일(일)

2. 참여 방법
- 댓글에 아비브 제품에 대한 기대평 작성 & 이벤트 참여 URL을 통해 이벤트 신청!
※ 이벤트 참여 URL: https://forms.gle/GjJVjjG1SbgMfeiY7
※링크 내에 이름/연락처/우편번호/주소지/참여한 댓글 필수 입력 부탁드립니다.

3. 당첨자 발표
- 당첨자는 7월 15일(월) 영상 내 고정 댓글로 발표
4. 경품 : 함께 쓰면 잡티 케어 시너지 업! 아비브 글루타치온좀 잡티 패드, 세럼 단품 (각 1EA씩)",NULL,NULL,NULL,0,292000,177552158,26,280091,1.02,NULL,NULL,NULL
Xd0OFD3EOl4,"3일만에✨무조건 피부 좋아지는 스킨케어 루틴 | 피부 광명찾는 인생 스킨케어 대공개 | 여름 진정,수분케어 | 여름 스킨케어 추천 | 수부지,건성 추천템",https://www.youtube.com/watch?v=Xd0OFD3EOl4,UCLkHLKCNdIOZn811Jd9Likg,"포푼젤 Popunzel",아비브,"뷰티 & 메이크업",1,NULL,2827,43,8,655.288,1852500,2024-07-04,633,KR,"#피부좋아지는법  #스킨케어추천 #여름스킨케어


▫️ 이 영상은 아비브의 유료광고를 포함하고 있습니다.


Instagram :   / p0punzel  
E-mail ? : aaasss73@naver.com


안녕하세요! 푼젤입니다? 여름.. 피부 트러블 올라오고 울긋불긋 열 온도도 올라가는 피부에 최악인
계절이잖아요….? 그래서 여름 필수! 스킨케어 추천템 영상을 들고 왔어요♥️
제가 평소에 진심으로 너무 잘 쓰고 좋아하는 제품들만 모아봤으니까 꼭!!! 사용해 보시길 바라면서
영상을 만들었어요!!! 특히 오가닉 노출 진짜 여러 번 했던 아비브 크림을 제대로 소개할 수 있어서
너무 좋아요 ㅠㅠㅠㅠ 마켓까지 진행했던 오하다부터 여름에 써도 안 들뜨고 유분기 안 올라오는
수분감 가득~한 진정템들 모아봤으니까! 이번 여름 제 추천템 써보고 피부 광명찾으세요♥️



? 여름철 울긋불긋 열 오르는 민감 피부엔?
? 유수분 밸런스 무너진 피지 폭발 피부엔?
 
? 쿨링 진정, 시원한 수분 충전 스킨케어
    아비브 어성초 크림 카밍 튜브 1+1
    7월 한 달 간, 35,000원 - 26,200원
    https://bit.ly/3XKdO6p



1.오하다 ohada - 시카와 솔트 패드ohada  12,800

https://ohada.kr/product/%EC%98%A4%ED... 


2.토코보 tocobo - 시카 카밍 아쿠아 패드 20,200

https://tocobo.co.kr/product/detail.h... 


3.토리든 torriden - 다이브인 저분자 히알루론산 세럼 15,400 

https://www.torriden.com/goods/goods_... 


4.아비브 abib - 글루타치온좀 잡티 세럼 비타 드롭 21,500

https://abib.com/product/detail.html?... 

https://www.oliveyoung.co.kr/store/go... 


5.아로마티카 aromatica - 글로우 비타 씨 토닝 세럼 오렌지 앤 네롤리  24,500

https://aromatica.co.kr/product/detai... 


6.아비브 abib - 어성초 크림 카밍 튜브 35,000 

https://bit.ly/3XKdO6p


7.에스네이처 snature - 수퍼 아쿠아겔 오아시스 앰플 마스크 3,000

https://snature.kr/product/detail.htm...


8.넘버즈인 numbuzin - 4번 SOS 응급진정 얼음장팩 4,000

https://www.numbuzin.com/goods/goods_... 


9.메디힐 mediheal - 티트리 에센셜 마스크 10,000

https://www.medihealshop.com/product/...",NULL,NULL,NULL,0,33100,12005916,22,17998,0.63,NULL,NULL,NULL
4Lhy1869O_o,"트러블 자국 쓱-싹🧽미백+잡티 꿀템 찾았음‼️",https://www.youtube.com/watch?v=4Lhy1869O_o,UCrKdzO--uk_NnYhFQ0j1BHg,"희소 HEESO",아비브,"뷰티 & 메이크업",1,NULL,7499,84,2,520.069,3900000,2024-07-03,55,KR,"안녕하세요 잇소들 희소입니다 ㅎㅎ 
제가 피부가 얇아서 잡티가 많아도 시술을 못받는 사람이라
미백 잡티에 좋은 화장품을 꾸준히 소개드렸었는데요! 
아비브 제품은 일반 비타민 세럼 보다 자극이 없어서 잇소들이 쓰기 좋으실 것 같아요!!! 
7월 한 달 동안 할인가로 구매가능하니까 궁금하신 분들은 구경 한 번 해보세요!!!


?아비브글루타치온좀잡티세럼비타드롭(+패드10매추가증정기획) 
▷ 7월 한 달 간, 30% off (32,000 ➡️22,400)
▷ 올리브영 7일 특가!
▷ https://bit.ly/3VQyPuw
32% off (32,000 ➡️22,400➡️ 21,500)

?아비브글루타치온좀잡티패드비타터치(+10매추가증정기획) 
▷ 7월 한 달 간, 30% off (24,000 ➡️16,800)
▷ 올리브영 7일 특가!
▷ https://bit.ly/45zgNAd",NULL,NULL,NULL,1,76500,27878366,NULL,34317,1.23,NULL,NULL,NULL
