cluster_id,sub_keyword,id,cluster_id,analysis_date,topic_total_post_count,topic_total_dm_count,cluster_name,topic,cluster_post_share,cluster_dm_share,dm_per_views,dm_per_likes,cluster_post_count,cluster_dm_send_count,cluster_views,cluster_likes,cluster_name_reason,top1_post_id,top2_post_id,top3_post_id,created_at,updated_at
카페/핫플_21,뉴트로,1227,카페/핫플_21,2026-05-18,618,290308,"레트로 감성",카페/핫플,0.03559870550161812,0.03258263637240448,0.009856862393657595,0.538974358974359,22,9459,959636,17550,"2026년 Y2K·뉴트로 감성 재유행으로 레트로 콘셉트 공간·아이템 인기",DYPD7Z6TaDA,DYTcVI2TSCB,DXwAP_OzrMz,"2026-05-18 10:55:47","2026-05-18 10:55:47"
카페/핫플_21,레트로,1227,카페/핫플_21,2026-05-18,618,290308,"레트로 감성",카페/핫플,0.03559870550161812,0.03258263637240448,0.009856862393657595,0.538974358974359,22,9459,959636,17550,"2026년 Y2K·뉴트로 감성 재유행으로 레트로 콘셉트 공간·아이템 인기",DYPD7Z6TaDA,DYTcVI2TSCB,DXwAP_OzrMz,"2026-05-18 10:55:47","2026-05-18 10:55:47"
카페/핫플_21,복고,1227,카페/핫플_21,2026-05-18,618,290308,"레트로 감성",카페/핫플,0.03559870550161812,0.03258263637240448,0.009856862393657595,0.538974358974359,22,9459,959636,17550,"2026년 Y2K·뉴트로 감성 재유행으로 레트로 콘셉트 공간·아이템 인기",DYPD7Z6TaDA,DYTcVI2TSCB,DXwAP_OzrMz,"2026-05-18 10:55:47","2026-05-18 10:55:47"
카페/핫플_21,빈티지,1227,카페/핫플_21,2026-05-18,618,290308,"레트로 감성",카페/핫플,0.03559870550161812,0.03258263637240448,0.009856862393657595,0.538974358974359,22,9459,959636,17550,"2026년 Y2K·뉴트로 감성 재유행으로 레트로 콘셉트 공간·아이템 인기",DYPD7Z6TaDA,DYTcVI2TSCB,DXwAP_OzrMz,"2026-05-18 10:55:47","2026-05-18 10:55:47"
카페/핫플_22,개화시기,1228,카페/핫플_22,2026-05-18,618,290308,자유여행,카페/핫플,0.01779935275080906,0.004843132121746559,0.0075265651347662,0.8984025559105431,11,1406,186805,1565,"2026년 패키지 대신 개별 자유여행 비중 증가가 여행 트렌드 핵심 변화",DYRh9VMhir8,DYWsVG3P8Nz,DYUO_b7M_SG,"2026-05-18 10:55:47","2026-05-18 10:55:47"
카페/핫플_22,"꽃 명소",1228,카페/핫플_22,2026-05-18,618,290308,자유여행,카페/핫플,0.01779935275080906,0.004843132121746559,0.0075265651347662,0.8984025559105431,11,1406,186805,1565,"2026년 패키지 대신 개별 자유여행 비중 증가가 여행 트렌드 핵심 변화",DYRh9VMhir8,DYWsVG3P8Nz,DYUO_b7M_SG,"2026-05-18 10:55:47","2026-05-18 10:55:47"
카페/핫플_22,꽃놀이,1228,카페/핫플_22,2026-05-18,618,290308,자유여행,카페/핫플,0.01779935275080906,0.004843132121746559,0.0075265651347662,0.8984025559105431,11,1406,186805,1565,"2026년 패키지 대신 개별 자유여행 비중 증가가 여행 트렌드 핵심 변화",DYRh9VMhir8,DYWsVG3P8Nz,DYUO_b7M_SG,"2026-05-18 10:55:47","2026-05-18 10:55:47"
카페/핫플_22,"봄꽃 구경",1228,카페/핫플_22,2026-05-18,618,290308,자유여행,카페/핫플,0.01779935275080906,0.004843132121746559,0.0075265651347662,0.8984025559105431,11,1406,186805,1565,"2026년 패키지 대신 개별 자유여행 비중 증가가 여행 트렌드 핵심 변화",DYRh9VMhir8,DYWsVG3P8Nz,DYUO_b7M_SG,"2026-05-18 10:55:47","2026-05-18 10:55:47"
카페/핫플_22,fit여행,1228,카페/핫플_22,2026-05-18,618,290308,자유여행,카페/핫플,0.01779935275080906,0.004843132121746559,0.0075265651347662,0.8984025559105431,11,1406,186805,1565,"2026년 패키지 대신 개별 자유여행 비중 증가가 여행 트렌드 핵심 변화",DYRh9VMhir8,DYWsVG3P8Nz,DYUO_b7M_SG,"2026-05-18 10:55:47","2026-05-18 10:55:47"
카페/핫플_22,개별여행,1228,카페/핫플_22,2026-05-18,618,290308,자유여행,카페/핫플,0.01779935275080906,0.004843132121746559,0.0075265651347662,0.8984025559105431,11,1406,186805,1565,"2026년 패키지 대신 개별 자유여행 비중 증가가 여행 트렌드 핵심 변화",DYRh9VMhir8,DYWsVG3P8Nz,DYUO_b7M_SG,"2026-05-18 10:55:47","2026-05-18 10:55:47"
카페/핫플_23,"fit 여행",1229,카페/핫플_23,2026-05-18,618,290308,"일본 소도시 여행",카페/핫플,0.021035598705501618,0.005497609435496094,0.005984768090236504,0.3771266540642722,13,1596,266677,4232,"2026년 도쿄·오사카 대신 도쿠시마 등 일본 소도시 여행이 새로운 트렌드",DYPANoYBZYn,DYPU5XCq0A7,DYWPbtdTpAX,"2026-05-18 10:55:47","2026-05-18 10:55:47"
카페/핫플_23,"개별 여행",1229,카페/핫플_23,2026-05-18,618,290308,"일본 소도시 여행",카페/핫플,0.021035598705501618,0.005497609435496094,0.005984768090236504,0.3771266540642722,13,1596,266677,4232,"2026년 도쿄·오사카 대신 도쿠시마 등 일본 소도시 여행이 새로운 트렌드",DYPANoYBZYn,DYPU5XCq0A7,DYWPbtdTpAX,"2026-05-18 10:55:47","2026-05-18 10:55:47"
카페/핫플_23,"독립 여행",1229,카페/핫플_23,2026-05-18,618,290308,"일본 소도시 여행",카페/핫플,0.021035598705501618,0.005497609435496094,0.005984768090236504,0.3771266540642722,13,1596,266677,4232,"2026년 도쿄·오사카 대신 도쿠시마 등 일본 소도시 여행이 새로운 트렌드",DYPANoYBZYn,DYPU5XCq0A7,DYWPbtdTpAX,"2026-05-18 10:55:47","2026-05-18 10:55:47"
카페/핫플_23,"자유 여행",1229,카페/핫플_23,2026-05-18,618,290308,"일본 소도시 여행",카페/핫플,0.021035598705501618,0.005497609435496094,0.005984768090236504,0.3771266540642722,13,1596,266677,4232,"2026년 도쿄·오사카 대신 도쿠시마 등 일본 소도시 여행이 새로운 트렌드",DYPANoYBZYn,DYPU5XCq0A7,DYWPbtdTpAX,"2026-05-18 10:55:47","2026-05-18 10:55:47"
카페/핫플_23,도쿠시마,1229,카페/핫플_23,2026-05-18,618,290308,"일본 소도시 여행",카페/핫플,0.021035598705501618,0.005497609435496094,0.005984768090236504,0.3771266540642722,13,1596,266677,4232,"2026년 도쿄·오사카 대신 도쿠시마 등 일본 소도시 여행이 새로운 트렌드",DYPANoYBZYn,DYPU5XCq0A7,DYWPbtdTpAX,"2026-05-18 10:55:47","2026-05-18 10:55:47"
카페/핫플_23,로컬여행,1229,카페/핫플_23,2026-05-18,618,290308,"일본 소도시 여행",카페/핫플,0.021035598705501618,0.005497609435496094,0.005984768090236504,0.3771266540642722,13,1596,266677,4232,"2026년 도쿄·오사카 대신 도쿠시마 등 일본 소도시 여행이 새로운 트렌드",DYPANoYBZYn,DYPU5XCq0A7,DYWPbtdTpAX,"2026-05-18 10:55:47","2026-05-18 10:55:47"
카페/핫플_23,숨은명소,1229,카페/핫플_23,2026-05-18,618,290308,"일본 소도시 여행",카페/핫플,0.021035598705501618,0.005497609435496094,0.005984768090236504,0.3771266540642722,13,1596,266677,4232,"2026년 도쿄·오사카 대신 도쿠시마 등 일본 소도시 여행이 새로운 트렌드",DYPANoYBZYn,DYPU5XCq0A7,DYWPbtdTpAX,"2026-05-18 10:55:47","2026-05-18 10:55:47"
카페/핫플_23,일본소도시여행,1229,카페/핫플_23,2026-05-18,618,290308,"일본 소도시 여행",카페/핫플,0.021035598705501618,0.005497609435496094,0.005984768090236504,0.3771266540642722,13,1596,266677,4232,"2026년 도쿄·오사카 대신 도쿠시마 등 일본 소도시 여행이 새로운 트렌드",DYPANoYBZYn,DYPU5XCq0A7,DYWPbtdTpAX,"2026-05-18 10:55:47","2026-05-18 10:55:47"
카페/핫플_24,"포항 형산강",1230,카페/핫플_24,2026-05-18,618,290308,"오키나와 여행",카페/핫플,0.014563106796116505,0.004140430163826005,0.0065270748713047635,0.11094701864500646,9,1202,184156,10834,"2026년 직항 노선 확대로 오키나와가 가족 휴양지로 SNS 트렌드 급부상",DYL4aAjxVYi,DYRtQEGx-Ft,DYQtHtdyM8U,"2026-05-18 10:55:47","2026-05-18 10:55:47"
카페/핫플_24,"형산강 드라이브",1230,카페/핫플_24,2026-05-18,618,290308,"오키나와 여행",카페/핫플,0.014563106796116505,0.004140430163826005,0.0065270748713047635,0.11094701864500646,9,1202,184156,10834,"2026년 직항 노선 확대로 오키나와가 가족 휴양지로 SNS 트렌드 급부상",DYL4aAjxVYi,DYRtQEGx-Ft,DYQtHtdyM8U,"2026-05-18 10:55:47","2026-05-18 10:55:47"
카페/핫플_24,"형산강 산책",1230,카페/핫플_24,2026-05-18,618,290308,"오키나와 여행",카페/핫플,0.014563106796116505,0.004140430163826005,0.0065270748713047635,0.11094701864500646,9,1202,184156,10834,"2026년 직항 노선 확대로 오키나와가 가족 휴양지로 SNS 트렌드 급부상",DYL4aAjxVYi,DYRtQEGx-Ft,DYQtHtdyM8U,"2026-05-18 10:55:47","2026-05-18 10:55:47"
카페/핫플_24,"형산강 자전거길",1230,카페/핫플_24,2026-05-18,618,290308,"오키나와 여행",카페/핫플,0.014563106796116505,0.004140430163826005,0.0065270748713047635,0.11094701864500646,9,1202,184156,10834,"2026년 직항 노선 확대로 오키나와가 가족 휴양지로 SNS 트렌드 급부상",DYL4aAjxVYi,DYRtQEGx-Ft,DYQtHtdyM8U,"2026-05-18 10:55:47","2026-05-18 10:55:47"
카페/핫플_24,okinawa,1230,카페/핫플_24,2026-05-18,618,290308,"오키나와 여행",카페/핫플,0.014563106796116505,0.004140430163826005,0.0065270748713047635,0.11094701864500646,9,1202,184156,10834,"2026년 직항 노선 확대로 오키나와가 가족 휴양지로 SNS 트렌드 급부상",DYL4aAjxVYi,DYRtQEGx-Ft,DYQtHtdyM8U,"2026-05-18 10:55:47","2026-05-18 10:55:47"
카페/핫플_24,오키나와,1230,카페/핫플_24,2026-05-18,618,290308,"오키나와 여행",카페/핫플,0.014563106796116505,0.004140430163826005,0.0065270748713047635,0.11094701864500646,9,1202,184156,10834,"2026년 직항 노선 확대로 오키나와가 가족 휴양지로 SNS 트렌드 급부상",DYL4aAjxVYi,DYRtQEGx-Ft,DYQtHtdyM8U,"2026-05-18 10:55:47","2026-05-18 10:55:47"
카페/핫플_24,오키나와여행,1230,카페/핫플_24,2026-05-18,618,290308,"오키나와 여행",카페/핫플,0.014563106796116505,0.004140430163826005,0.0065270748713047635,0.11094701864500646,9,1202,184156,10834,"2026년 직항 노선 확대로 오키나와가 가족 휴양지로 SNS 트렌드 급부상",DYL4aAjxVYi,DYRtQEGx-Ft,DYQtHtdyM8U,"2026-05-18 10:55:47","2026-05-18 10:55:47"
카페/핫플_25,데이트코스,1231,카페/핫플_25,2026-05-18,618,290308,"서울 데이트",카페/핫플,0.02750809061488673,0.04466290973724458,0.023612755185664074,1.626646593902898,17,12966,549110,7971,"2026년 서울 이색 데이트 코스 큐레이션 콘텐츠가 SNS 핵심 트렌드",DYPlz7nSmDk,DYWtg1Qz1_d,DYR-isFTfC2,"2026-05-18 10:55:47","2026-05-18 10:55:47"
카페/핫플_25,서울데이트,1231,카페/핫플_25,2026-05-18,618,290308,"서울 데이트",카페/핫플,0.02750809061488673,0.04466290973724458,0.023612755185664074,1.626646593902898,17,12966,549110,7971,"2026년 서울 이색 데이트 코스 큐레이션 콘텐츠가 SNS 핵심 트렌드",DYPlz7nSmDk,DYWtg1Qz1_d,DYR-isFTfC2,"2026-05-18 10:55:47","2026-05-18 10:55:47"
카페/핫플_25,서울핫플,1231,카페/핫플_25,2026-05-18,618,290308,"서울 데이트",카페/핫플,0.02750809061488673,0.04466290973724458,0.023612755185664074,1.626646593902898,17,12966,549110,7971,"2026년 서울 이색 데이트 코스 큐레이션 콘텐츠가 SNS 핵심 트렌드",DYPlz7nSmDk,DYWtg1Qz1_d,DYR-isFTfC2,"2026-05-18 10:55:47","2026-05-18 10:55:47"
카페/핫플_25,이색데이트,1231,카페/핫플_25,2026-05-18,618,290308,"서울 데이트",카페/핫플,0.02750809061488673,0.04466290973724458,0.023612755185664074,1.626646593902898,17,12966,549110,7971,"2026년 서울 이색 데이트 코스 큐레이션 콘텐츠가 SNS 핵심 트렌드",DYPlz7nSmDk,DYWtg1Qz1_d,DYR-isFTfC2,"2026-05-18 10:55:47","2026-05-18 10:55:47"
카페/핫플_26,근교여행,1232,카페/핫플_26,2026-05-18,618,290308,"서울 근교 나들이",카페/핫플,0.014563106796116505,0.016165589649613513,0.008863496860097266,0.9789319983312474,9,4693,529475,4794,"2026년 서울 근교 당일치기 여행이 주말 트렌드로 자리잡으며 인기",DYQgi2Ez5TC,DYPKCGizX-Z,DYPIRiIzi2j,"2026-05-18 10:55:47","2026-05-18 10:55:47"
카페/핫플_26,근교카페,1232,카페/핫플_26,2026-05-18,618,290308,"서울 근교 나들이",카페/핫플,0.014563106796116505,0.016165589649613513,0.008863496860097266,0.9789319983312474,9,4693,529475,4794,"2026년 서울 근교 당일치기 여행이 주말 트렌드로 자리잡으며 인기",DYQgi2Ez5TC,DYPKCGizX-Z,DYPIRiIzi2j,"2026-05-18 10:55:47","2026-05-18 10:55:47"
카페/핫플_26,당일치기,1232,카페/핫플_26,2026-05-18,618,290308,"서울 근교 나들이",카페/핫플,0.014563106796116505,0.016165589649613513,0.008863496860097266,0.9789319983312474,9,4693,529475,4794,"2026년 서울 근교 당일치기 여행이 주말 트렌드로 자리잡으며 인기",DYQgi2Ez5TC,DYPKCGizX-Z,DYPIRiIzi2j,"2026-05-18 10:55:47","2026-05-18 10:55:47"
카페/핫플_26,서울근교,1232,카페/핫플_26,2026-05-18,618,290308,"서울 근교 나들이",카페/핫플,0.014563106796116505,0.016165589649613513,0.008863496860097266,0.9789319983312474,9,4693,529475,4794,"2026년 서울 근교 당일치기 여행이 주말 트렌드로 자리잡으며 인기",DYQgi2Ez5TC,DYPKCGizX-Z,DYPIRiIzi2j,"2026-05-18 10:55:47","2026-05-18 10:55:47"
카페/핫플_27,웰니스여행,1233,카페/핫플_27,2026-05-18,618,290308,"힐링 여행",카페/핫플,0.016181229773462782,0.004698458189233504,0.005372278413208558,0.45451516161279576,10,1364,253896,3001,"2026년 번아웃 시대 웰니스·힐링 중심 조용한 여행지 수요 급증",DYUIHXdTphJ,DYNuGi8zelU,DYMg-KqzeyN,"2026-05-18 10:55:47","2026-05-18 10:55:47"
카페/핫플_27,조용한,1233,카페/핫플_27,2026-05-18,618,290308,"힐링 여행",카페/핫플,0.016181229773462782,0.004698458189233504,0.005372278413208558,0.45451516161279576,10,1364,253896,3001,"2026년 번아웃 시대 웰니스·힐링 중심 조용한 여행지 수요 급증",DYUIHXdTphJ,DYNuGi8zelU,DYMg-KqzeyN,"2026-05-18 10:55:47","2026-05-18 10:55:47"
카페/핫플_27,휴양,1233,카페/핫플_27,2026-05-18,618,290308,"힐링 여행",카페/핫플,0.016181229773462782,0.004698458189233504,0.005372278413208558,0.45451516161279576,10,1364,253896,3001,"2026년 번아웃 시대 웰니스·힐링 중심 조용한 여행지 수요 급증",DYUIHXdTphJ,DYNuGi8zelU,DYMg-KqzeyN,"2026-05-18 10:55:47","2026-05-18 10:55:47"
카페/핫플_27,힐링여행,1233,카페/핫플_27,2026-05-18,618,290308,"힐링 여행",카페/핫플,0.016181229773462782,0.004698458189233504,0.005372278413208558,0.45451516161279576,10,1364,253896,3001,"2026년 번아웃 시대 웰니스·힐링 중심 조용한 여행지 수요 급증",DYUIHXdTphJ,DYNuGi8zelU,DYMg-KqzeyN,"2026-05-18 10:55:47","2026-05-18 10:55:47"
카페/핫플_28,가정의달,1234,카페/핫플_28,2026-05-18,618,290308,"가정의달 선물",카페/핫플,0.014563106796116505,0.0007164804276837014,0.0004869552188489128,0.20452310717797442,9,208,427144,1017,"2026년 5월 가정의달 시즌 부모님 선물·여행 게시물이 폭발적 증가",DYRssvpghUY,DYUKHWJymQJ,DYV_6tBBdjO,"2026-05-18 10:55:47","2026-05-18 10:55:47"
카페/핫플_28,부모님,1234,카페/핫플_28,2026-05-18,618,290308,"가정의달 선물",카페/핫플,0.014563106796116505,0.0007164804276837014,0.0004869552188489128,0.20452310717797442,9,208,427144,1017,"2026년 5월 가정의달 시즌 부모님 선물·여행 게시물이 폭발적 증가",DYRssvpghUY,DYUKHWJymQJ,DYV_6tBBdjO,"2026-05-18 10:55:47","2026-05-18 10:55:47"
카페/핫플_28,어버이날,1234,카페/핫플_28,2026-05-18,618,290308,"가정의달 선물",카페/핫플,0.014563106796116505,0.0007164804276837014,0.0004869552188489128,0.20452310717797442,9,208,427144,1017,"2026년 5월 가정의달 시즌 부모님 선물·여행 게시물이 폭발적 증가",DYRssvpghUY,DYUKHWJymQJ,DYV_6tBBdjO,"2026-05-18 10:55:47","2026-05-18 10:55:47"
카페/핫플_28,효도선물,1234,카페/핫플_28,2026-05-18,618,290308,"가정의달 선물",카페/핫플,0.014563106796116505,0.0007164804276837014,0.0004869552188489128,0.20452310717797442,9,208,427144,1017,"2026년 5월 가정의달 시즌 부모님 선물·여행 게시물이 폭발적 증가",DYRssvpghUY,DYUKHWJymQJ,DYV_6tBBdjO,"2026-05-18 10:55:47","2026-05-18 10:55:47"
카페/핫플_29,놀이터,1235,카페/핫플_29,2026-05-18,618,290308,모래놀이터,카페/핫플,0.032362459546925564,0.022421014922082753,0.006848493520813781,0.35353864537504753,20,6509,950428,18411,"2026년 아이 동반 가족 여행지 선정 시 모래놀이터 보유 여부가 핵심 기준",DYPRKILTpxg,DYOPGedpl39,DYL2Xb2JB78,"2026-05-18 10:55:47","2026-05-18 10:55:47"
카페/핫플_29,모래놀이,1235,카페/핫플_29,2026-05-18,618,290308,모래놀이터,카페/핫플,0.032362459546925564,0.022421014922082753,0.006848493520813781,0.35353864537504753,20,6509,950428,18411,"2026년 아이 동반 가족 여행지 선정 시 모래놀이터 보유 여부가 핵심 기준",DYPRKILTpxg,DYOPGedpl39,DYL2Xb2JB78,"2026-05-18 10:55:47","2026-05-18 10:55:47"
카페/핫플_29,아이놀이,1235,카페/핫플_29,2026-05-18,618,290308,모래놀이터,카페/핫플,0.032362459546925564,0.022421014922082753,0.006848493520813781,0.35353864537504753,20,6509,950428,18411,"2026년 아이 동반 가족 여행지 선정 시 모래놀이터 보유 여부가 핵심 기준",DYPRKILTpxg,DYOPGedpl39,DYL2Xb2JB78,"2026-05-18 10:55:47","2026-05-18 10:55:47"
카페/핫플_29,키즈존,1235,카페/핫플_29,2026-05-18,618,290308,모래놀이터,카페/핫플,0.032362459546925564,0.022421014922082753,0.006848493520813781,0.35353864537504753,20,6509,950428,18411,"2026년 아이 동반 가족 여행지 선정 시 모래놀이터 보유 여부가 핵심 기준",DYPRKILTpxg,DYOPGedpl39,DYL2Xb2JB78,"2026-05-18 10:55:47","2026-05-18 10:55:47"
카페/핫플_30,k-travel,1236,카페/핫플_30,2026-05-18,618,290308,K-트립,카페/핫플,0.019417475728155338,0.04849332433139975,0.013886820147035758,0.38675824175824175,12,14078,1013767,36400,"2026년 K-콘텐츠 인기로 외국인 한국 여행 koreatrip 해시태그 급증",DYONLuOo5on,DYRBlZ0lCb0,DYPMvn4Poib,"2026-05-18 10:55:47","2026-05-18 10:55:47"
카페/핫플_30,koreatrip,1236,카페/핫플_30,2026-05-18,618,290308,K-트립,카페/핫플,0.019417475728155338,0.04849332433139975,0.013886820147035758,0.38675824175824175,12,14078,1013767,36400,"2026년 K-콘텐츠 인기로 외국인 한국 여행 koreatrip 해시태그 급증",DYONLuOo5on,DYRBlZ0lCb0,DYPMvn4Poib,"2026-05-18 10:55:47","2026-05-18 10:55:47"
카페/핫플_30,한국여행,1236,카페/핫플_30,2026-05-18,618,290308,K-트립,카페/핫플,0.019417475728155338,0.04849332433139975,0.013886820147035758,0.38675824175824175,12,14078,1013767,36400,"2026년 K-콘텐츠 인기로 외국인 한국 여행 koreatrip 해시태그 급증",DYONLuOo5on,DYRBlZ0lCb0,DYPMvn4Poib,"2026-05-18 10:55:47","2026-05-18 10:55:47"
카페/핫플_31,롯데백화점,1237,카페/핫플_31,2026-05-18,618,290308,"롯데백화점 팝업",카페/핫플,0.021035598705501618,0.008125852542816595,0.004215541211874281,0.5622020972354623,13,2359,559596,4196,"2026년 백화점 한정 팝업·전시가 MZ세대 주말 나들이 트렌드로 부상",DYUXtCvxje6,DYTGXVdSqK2,DYWM7STRaxb,"2026-05-18 10:55:47","2026-05-18 10:55:47"
카페/핫플_31,백화점투어,1237,카페/핫플_31,2026-05-18,618,290308,"롯데백화점 팝업",카페/핫플,0.021035598705501618,0.008125852542816595,0.004215541211874281,0.5622020972354623,13,2359,559596,4196,"2026년 백화점 한정 팝업·전시가 MZ세대 주말 나들이 트렌드로 부상",DYUXtCvxje6,DYTGXVdSqK2,DYWM7STRaxb,"2026-05-18 10:55:47","2026-05-18 10:55:47"
카페/핫플_31,백화점팝업,1237,카페/핫플_31,2026-05-18,618,290308,"롯데백화점 팝업",카페/핫플,0.021035598705501618,0.008125852542816595,0.004215541211874281,0.5622020972354623,13,2359,559596,4196,"2026년 백화점 한정 팝업·전시가 MZ세대 주말 나들이 트렌드로 부상",DYUXtCvxje6,DYTGXVdSqK2,DYWM7STRaxb,"2026-05-18 10:55:47","2026-05-18 10:55:47"
카페/핫플_32,꽃구경,1238,카페/핫플_32,2026-05-18,618,290308,"꽃구경 명소",카페/핫플,0.014563106796116505,0.002066770464472216,0.008908685968819599,0.44150110375275936,9,600,67350,1359,"2026년 봄 시즌 꽃 명소 방문 인증샷이 SNS 시즌 트렌드 핵심",DYR04gYzflv,DYWN5wESPa-,DYRsTzTyPI1,"2026-05-18 10:55:47","2026-05-18 10:55:47"
카페/핫플_32,꽃놀이,1238,카페/핫플_32,2026-05-18,618,290308,"꽃구경 명소",카페/핫플,0.014563106796116505,0.002066770464472216,0.008908685968819599,0.44150110375275936,9,600,67350,1359,"2026년 봄 시즌 꽃 명소 방문 인증샷이 SNS 시즌 트렌드 핵심",DYR04gYzflv,DYWN5wESPa-,DYRsTzTyPI1,"2026-05-18 10:55:47","2026-05-18 10:55:47"
카페/핫플_32,꽃축제,1238,카페/핫플_32,2026-05-18,618,290308,"꽃구경 명소",카페/핫플,0.014563106796116505,0.002066770464472216,0.008908685968819599,0.44150110375275936,9,600,67350,1359,"2026년 봄 시즌 꽃 명소 방문 인증샷이 SNS 시즌 트렌드 핵심",DYR04gYzflv,DYWN5wESPa-,DYRsTzTyPI1,"2026-05-18 10:55:47","2026-05-18 10:55:47"
카페/핫플_32,봄꽃,1238,카페/핫플_32,2026-05-18,618,290308,"꽃구경 명소",카페/핫플,0.014563106796116505,0.002066770464472216,0.008908685968819599,0.44150110375275936,9,600,67350,1359,"2026년 봄 시즌 꽃 명소 방문 인증샷이 SNS 시즌 트렌드 핵심",DYR04gYzflv,DYWN5wESPa-,DYRsTzTyPI1,"2026-05-18 10:55:47","2026-05-18 10:55:47"
카페/핫플_33,따릉이,1239,카페/핫플_33,2026-05-18,618,290308,"자전거 라이딩",카페/핫플,0.012944983818770227,0.023464734006641223,0.016759913986113775,0.8861714583062313,8,6812,406446,7687,"2026년 친환경 라이딩이 건강·취미 트렌드로 부상하며 코스 추천 인기",DYUaicqAjuU,DYTaBWUxtrT,DYPMpp7SgPr,"2026-05-18 10:55:47","2026-05-18 10:55:47"
카페/핫플_33,라이딩,1239,카페/핫플_33,2026-05-18,618,290308,"자전거 라이딩",카페/핫플,0.012944983818770227,0.023464734006641223,0.016759913986113775,0.8861714583062313,8,6812,406446,7687,"2026년 친환경 라이딩이 건강·취미 트렌드로 부상하며 코스 추천 인기",DYUaicqAjuU,DYTaBWUxtrT,DYPMpp7SgPr,"2026-05-18 10:55:47","2026-05-18 10:55:47"
카페/핫플_33,자전거,1239,카페/핫플_33,2026-05-18,618,290308,"자전거 라이딩",카페/핫플,0.012944983818770227,0.023464734006641223,0.016759913986113775,0.8861714583062313,8,6812,406446,7687,"2026년 친환경 라이딩이 건강·취미 트렌드로 부상하며 코스 추천 인기",DYUaicqAjuU,DYTaBWUxtrT,DYPMpp7SgPr,"2026-05-18 10:55:47","2026-05-18 10:55:47"
카페/핫플_33,자전거여행,1239,카페/핫플_33,2026-05-18,618,290308,"자전거 라이딩",카페/핫플,0.012944983818770227,0.023464734006641223,0.016759913986113775,0.8861714583062313,8,6812,406446,7687,"2026년 친환경 라이딩이 건강·취미 트렌드로 부상하며 코스 추천 인기",DYUaicqAjuU,DYTaBWUxtrT,DYPMpp7SgPr,"2026-05-18 10:55:47","2026-05-18 10:55:47"
카페/핫플_34,길거리음식,1240,카페/핫플_34,2026-05-18,618,290308,"먹거리 투어",카페/핫플,0.019417475728155338,0.022038662386155393,0.016868893001966895,1.1916558018252934,12,6398,379278,5369,"2026년 여행지 로컬 먹거리 탐방이 미식 여행 트렌드 핵심으로 자리",DYRJW-7pgQk,DYW5yoSyjL-,DYMuuHYhhQ2,"2026-05-18 10:55:47","2026-05-18 10:55:47"
카페/핫플_34,로컬푸드,1240,카페/핫플_34,2026-05-18,618,290308,"먹거리 투어",카페/핫플,0.019417475728155338,0.022038662386155393,0.016868893001966895,1.1916558018252934,12,6398,379278,5369,"2026년 여행지 로컬 먹거리 탐방이 미식 여행 트렌드 핵심으로 자리",DYRJW-7pgQk,DYW5yoSyjL-,DYMuuHYhhQ2,"2026-05-18 10:55:47","2026-05-18 10:55:47"
카페/핫플_34,먹거리,1240,카페/핫플_34,2026-05-18,618,290308,"먹거리 투어",카페/핫플,0.019417475728155338,0.022038662386155393,0.016868893001966895,1.1916558018252934,12,6398,379278,5369,"2026년 여행지 로컬 먹거리 탐방이 미식 여행 트렌드 핵심으로 자리",DYRJW-7pgQk,DYW5yoSyjL-,DYMuuHYhhQ2,"2026-05-18 10:55:47","2026-05-18 10:55:47"
카페/핫플_34,푸드투어,1240,카페/핫플_34,2026-05-18,618,290308,"먹거리 투어",카페/핫플,0.019417475728155338,0.022038662386155393,0.016868893001966895,1.1916558018252934,12,6398,379278,5369,"2026년 여행지 로컬 먹거리 탐방이 미식 여행 트렌드 핵심으로 자리",DYRJW-7pgQk,DYW5yoSyjL-,DYMuuHYhhQ2,"2026-05-18 10:55:47","2026-05-18 10:55:47"
카페/핫플_35,사전예매,1241,카페/핫플_35,2026-05-18,618,290308,"입장권 할인",카페/핫플,0.014563106796116505,0.021208509582925722,0.014790028201223174,2.0935056103366203,9,6157,416294,2941,"2026년 관광지·전시 사전 예매 할인 정보 공유가 실용 트렌드로 부상",DYOy3oCRLcx,DYRuwrloQ_V,DYQCWI2IHnh,"2026-05-18 10:55:47","2026-05-18 10:55:47"
카페/핫플_35,입장권,1241,카페/핫플_35,2026-05-18,618,290308,"입장권 할인",카페/핫플,0.014563106796116505,0.021208509582925722,0.014790028201223174,2.0935056103366203,9,6157,416294,2941,"2026년 관광지·전시 사전 예매 할인 정보 공유가 실용 트렌드로 부상",DYOy3oCRLcx,DYRuwrloQ_V,DYQCWI2IHnh,"2026-05-18 10:55:47","2026-05-18 10:55:47"
카페/핫플_35,티켓,1241,카페/핫플_35,2026-05-18,618,290308,"입장권 할인",카페/핫플,0.014563106796116505,0.021208509582925722,0.014790028201223174,2.0935056103366203,9,6157,416294,2941,"2026년 관광지·전시 사전 예매 할인 정보 공유가 실용 트렌드로 부상",DYOy3oCRLcx,DYRuwrloQ_V,DYQCWI2IHnh,"2026-05-18 10:55:47","2026-05-18 10:55:47"
