channel_id,average_views,average_views_ads,average_views_except_short,average_views_short,engagement_rate,engagement_rate_last_10,subs_growth_3_months,subs_growth_3_months_amount,short_ratio,total_videos,trend_count,format1_long,format1_short,topic1_long,topic1_short,topic2_long,topic2_short
UCU8fctGh4wlWESYMwlOYWxg,4585,4292,1552,5653,1.04,1.4,3.91,500,73.97,584,NULL,"리뷰 & 언박싱","리뷰 & 언박싱","뷰티 & 메이크업","뷰티 & 메이크업",NULL,NULL
UCUD5_6rdyhEH0pQZBpbesbg,7682,12954,12580,3200,0.58,0.69,0,0,52.21,113,NULL,하울,하울,"패션 & 의류","패션 & 의류","뷰티 & 메이크업","뷰티 & 메이크업"
UCufv0w81xlnq0LgLKvCCMbQ,3478,5352,3546,3030,1.43,1.75,12.91,830,13.14,137,NULL,하울,하울,"패션 & 의류","패션 & 의류","뷰티 & 메이크업",NULL
UCuoKwy0kp9Rnrzv8tg365jQ,12684,NULL,8027,13099,2.14,2.14,24.48,350,91.82,110,NULL,"리뷰 & 언박싱",튜토리얼,"뷰티 & 메이크업","뷰티 & 메이크업",NULL,"일상 & 라이프스타일"
UCUqh8IuIbuh5fX8R5T33jHA,14000,17960,8620,19879,1.7,0.73,2.87,900,47.78,879,NULL,"리뷰 & 언박싱","리뷰 & 언박싱","뷰티 & 메이크업","뷰티 & 메이크업","일상 & 라이프스타일","패션 & 의류"
UCUrCIBJ3ScRAOLgPElscZqA,107882,86524,107199,110649,1.12,2,0.75,4000,19.8,687,2,튜토리얼,튜토리얼,"뷰티 & 메이크업","뷰티 & 메이크업","패션 & 의류","패션 & 의류"
UCUY2IGTtjfr-KHWJZXHar-w,24955,NULL,NULL,24955,NULL,NULL,118.75,760,100,32,NULL,NULL,"리뷰 & 언박싱",NULL,"뷰티 & 메이크업",NULL,"일상 & 라이프스타일"
UCV3D6OehJPsejAvhz6bDYfA,28097,25296,36041,9709,1.31,1.14,0,0,30.17,295,NULL,브이로그,브이로그,육아,육아,"뷰티 & 메이크업","뷰티 & 메이크업"
UCV3wF47ew4mv1wLG5KGFyEQ,7907,5081,4412,10830,0.79,1.42,6.04,110,54.62,390,NULL,튜토리얼,튜토리얼,"뷰티 & 메이크업","뷰티 & 메이크업",NULL,"IT & 전자기기"
UCV6iLaH5FZ2a6pJsbAs6meg,26820,11549,5374,36243,1.29,2.16,8.31,3100,69.47,380,NULL,"리뷰 & 언박싱","리뷰 & 언박싱","뷰티 & 메이크업","뷰티 & 메이크업","패션 & 의류","일상 & 라이프스타일"
UCvOA4iVyEXF_W-YkzAACtrA,116717,115951,117723,76875,1.17,1.17,1.1,3000,2.46,325,NULL,튜토리얼,"리뷰 & 언박싱","뷰티 & 메이크업","뷰티 & 메이크업","패션 & 의류",NULL
UCvpD0KP2b7nVLbEAydjjNaQ,86014,102095,83768,100803,2.29,1.52,0.25,1000,13.18,220,NULL,튜토리얼,튜토리얼,"뷰티 & 메이크업","뷰티 & 메이크업","일상 & 라이프스타일",NULL
UCvqdSTuGXEUQPeEJPQHy9yA,161827,49207,NULL,161827,NULL,NULL,9.17,2000,100,122,NULL,NULL,"리뷰 & 언박싱",NULL,"뷰티 & 메이크업",NULL,"음식 & 음료"
UCVuFiH2EgbOTLj3btj8on1Q,56623,20936,5650,71899,0.83,0.87,2.77,1400,76.94,438,NULL,"리뷰 & 언박싱","리뷰 & 언박싱","뷰티 & 메이크업","뷰티 & 메이크업","여행 & 캠핑","여행 & 캠핑"
UCvuk3DiEWPspA0KP4m3ydxw,32165,621,1948,34349,0.3,0.26,353.51,4030,93.26,267,NULL,"리뷰 & 언박싱",브이로그,"뷰티 & 메이크업","뷰티 & 메이크업","연애 & 결혼","일상 & 라이프스타일"
UCW2FDOBYHrzJLJOvAtLAFyQ,6601,NULL,NULL,6601,NULL,NULL,65.15,860,100,121,NULL,NULL,꿀팁,NULL,"음식 & 음료",NULL,"리빙 & 인테리어"
UCw5wXTGBqrjOKgo2pPeNArw,23493,NULL,2070,24350,2.08,2.08,28.42,270,96.15,78,NULL,음악,음악,음악,음악,NULL,"뷰티 & 메이크업"
UCW61wo97HWu_TmmJEOiflrw,49982,45033,52533,28973,1.28,1.01,0,0,10.83,277,NULL,"리뷰 & 언박싱","리뷰 & 언박싱","뷰티 & 메이크업","뷰티 & 메이크업","패션 & 의류","일상 & 라이프스타일"
UCW67yGQxNNMnLqRHyaTjygA,126797,127019,101985,168625,1.35,2.16,1.58,6000,37.23,701,4,튜토리얼,튜토리얼,"뷰티 & 메이크업","뷰티 & 메이크업",음악,엔터테인먼트
UCW6SwPWWAJ0asdYzoi1dU7A,61779,61490,56300,68214,3.14,1.44,-0.16,-1000,45.99,685,1,브이로그,음악,"일상 & 라이프스타일",음악,"여행 & 캠핑",엔터테인먼트
UCWAGyolTIz5RjfDtY1JrOXg,24831,20421,27705,19474,1,1.73,0,0,34.92,587,NULL,"리뷰 & 언박싱","리뷰 & 언박싱","뷰티 & 메이크업","뷰티 & 메이크업","일상 & 라이프스타일","일상 & 라이프스타일"
UCwFNiYnTtrYuwO7YRWomatw,252261,127620,69190,258166,0.13,0.06,19.4,18200,96.88,576,NULL,NULL,"리뷰 & 언박싱",NULL,"리빙 & 인테리어",NULL,"음식 & 음료"
UCWKMiOj7-RcGfxn5D08XGIg,16031,12105,18408,11990,0.75,0.86,9.37,610,37.04,27,NULL,튜토리얼,튜토리얼,"뷰티 & 메이크업","뷰티 & 메이크업","일상 & 라이프스타일","일상 & 라이프스타일"
UCwpVshFuSuKsQOdtAp5Lmew,10785,12288,11580,8426,1.07,1.44,-0.87,-300,25.2,123,NULL,브이로그,브이로그,"일상 & 라이프스타일","일상 & 라이프스타일","여행 & 캠핑","패션 & 의류"
UCWTOQatW8G1HZtp1FfmlTdQ,5240,1216,2804,6516,1.45,2.19,7.74,240,65.62,256,NULL,"리뷰 & 언박싱",튜토리얼,"뷰티 & 메이크업","패션 & 의류","여행 & 캠핑","뷰티 & 메이크업"
UCX0RrboDxnG9jtmcessy6fw,4065,647,1102,4256,4.22,4.45,-2.34,-50,93.94,231,NULL,"리뷰 & 언박싱","리뷰 & 언박싱","뷰티 & 메이크업","뷰티 & 메이크업",NULL,엔터테인먼트
UCX6EQB-J3U9Voh4kMmqf8aw,34262,9405,35909,32099,1.75,2.09,1.17,800,43.23,421,NULL,하울,"리뷰 & 언박싱","패션 & 의류","뷰티 & 메이크업","뷰티 & 메이크업","패션 & 의류"
UCXabf0I5bq2SJMOKhzDK7Gg,48439,32409,17659,81457,0.83,1.7,11.01,5900,48.25,342,NULL,튜토리얼,튜토리얼,"뷰티 & 메이크업","뷰티 & 메이크업","일상 & 라이프스타일","패션 & 의류"
UCXbl0WlMkKVmyGdcgGRyALg,33093,12666,12939,34084,0.96,0.96,14.59,680,95.31,128,NULL,"리뷰 & 언박싱","리뷰 & 언박싱","뷰티 & 메이크업","뷰티 & 메이크업",NULL,NULL
UCxCjVE5fg-vD5E79pTRZaTg,32993,34893,6312,48906,3.06,3.02,-0.44,-1000,62.64,356,NULL,브이로그,브이로그,"여행 & 캠핑","여행 & 캠핑","음식 & 음료","뷰티 & 메이크업"
UCXsm0VHVnhDuMqhMAVNSyGw,14320,21986,16044,11787,1.11,1.16,0,0,40.5,121,NULL,브이로그,튜토리얼,"뷰티 & 메이크업","뷰티 & 메이크업","패션 & 의류","피트니스 & 다이어트"
UCxZuHw9EflLBsgadrFlkcig,5722,1341,15191,1988,0.51,0.08,2.07,30,71.72,99,NULL,브이로그,"리뷰 & 언박싱","뷰티 & 메이크업","뷰티 & 메이크업",NULL,"음식 & 음료"
UCY-sTVmXRY2JXnVjm9QjYBw,20464,25974,15832,22028,0.63,1.08,9.82,1100,74.76,424,NULL,"리뷰 & 언박싱","리뷰 & 언박싱","뷰티 & 메이크업","뷰티 & 메이크업","여행 & 캠핑","의료 & 건강"
UCY2YdDn7zXtRbNR0fJ9V_YQ,68818,56731,72063,54138,1.25,0.06,0,0,18.1,696,NULL,"리뷰 & 언박싱","리뷰 & 언박싱","뷰티 & 메이크업","뷰티 & 메이크업","패션 & 의류","패션 & 의류"
UCyEND5Fs12dRsUsmjBy4ZbQ,351757,295429,306531,523618,1.18,1.12,1.41,10000,20.83,264,8,브이로그,브이로그,"일상 & 라이프스타일","뷰티 & 메이크업","뷰티 & 메이크업","일상 & 라이프스타일"
UCyls5FepyOPvI-fNOELkkeQ,563756,NULL,410667,869933,0.84,0.24,0.96,20000,33.33,627,NULL,먹방,ASMR,"음식 & 음료","음식 & 음료",게임,음악
UCypY7TjDAAYXklzFcx6Dqvg,76932,73171,19913,79236,0.34,0.34,37.23,10500,96.12,206,NULL,"리뷰 & 언박싱",하울,"패션 & 의류","패션 & 의류","여행 & 캠핑","뷰티 & 메이크업"
UCYR1dbylaSbrOO2hQ06IQbQ,1782,500,1314,1957,1.97,3.92,0,0,72.73,132,NULL,토크,브이로그,"일상 & 라이프스타일","뷰티 & 메이크업",NULL,"일상 & 라이프스타일"
UCyrHmxVp7O7nqnZzbMfa01g,26118,18267,6090,37127,0.84,0.75,0,0,64.53,437,NULL,"리뷰 & 언박싱","리뷰 & 언박싱","뷰티 & 메이크업","뷰티 & 메이크업",엔터테인먼트,"패션 & 의류"
UCYuMEcmNpz03jmS9DSNJexw,32962,26463,18004,45750,0.93,1.43,3.34,2400,53.91,818,NULL,"리뷰 & 언박싱","리뷰 & 언박싱","뷰티 & 메이크업","뷰티 & 메이크업","여행 & 캠핑","패션 & 의류"
UCYUUPZ6nD_OHpVfViJwRFDA,141576,48670,37501,173637,1.14,0.95,46.96,14700,76.45,552,NULL,"리뷰 & 언박싱",튜토리얼,"뷰티 & 메이크업","뷰티 & 메이크업","의료 & 건강","일상 & 라이프스타일"
UCZ-qOijZTB-rZRFkv2sJppA,15676,8593,10948,17954,1.19,1.4,11.79,1150,67.49,203,NULL,"리뷰 & 언박싱",튜토리얼,"뷰티 & 메이크업","뷰티 & 메이크업","패션 & 의류","패션 & 의류"
UCzB4SMiJegcyFlnFvosUVcg,4916,4023,4798,5023,1.34,2,4.95,500,52.44,82,NULL,"리뷰 & 언박싱",튜토리얼,"뷰티 & 메이크업","뷰티 & 메이크업",NULL,NULL
UCZFKgRGh8IPGAp8IvUO_atg,123881,27049,45703,170520,0.13,1.22,1.8,4000,62.63,372,1,튜토리얼,튜토리얼,"뷰티 & 메이크업","뷰티 & 메이크업","여행 & 캠핑","패션 & 의류"
UCZhNi5vF0GIDPPy399Pt5lw,7058,6488,7200,6834,1.38,3.03,3.69,350,38.73,204,NULL,튜토리얼,"리뷰 & 언박싱","뷰티 & 메이크업","뷰티 & 메이크업","일상 & 라이프스타일","동물 (펫)"
UCZlTEEKh3ounqVfpf21WMeQ,97866,68043,98086,97207,1.43,1.12,0.45,2000,25,796,4,"리뷰 & 언박싱","리뷰 & 언박싱","뷰티 & 메이크업","뷰티 & 메이크업","패션 & 의류","패션 & 의류"
UCZN7r_hINmDbN2v2JSaGuaQ,2136,2246,2087,2664,2.05,3.68,0,0,8.42,95,NULL,"리뷰 & 언박싱","리뷰 & 언박싱","뷰티 & 메이크업","음식 & 음료","패션 & 의류",NULL
UCzUV_ldqQyp17-scwBANlsg,58783,47940,63888,47806,1.07,1.53,0.68,4000,31.75,252,NULL,튜토리얼,튜토리얼,"뷰티 & 메이크업","뷰티 & 메이크업","일상 & 라이프스타일","패션 & 의류"
