channel_id,average_views,average_views_ads,average_views_except_short,average_views_short,engagement_rate,engagement_rate_last_10,subs_growth_3_months,subs_growth_3_months_amount,short_ratio,total_videos,trend_count,format1_long,format1_short,topic1_long,topic1_short,topic2_long,topic2_short
UCvCM7u00Ez4u44NViSwFqtA,14375,NULL,4029,23377,1.76,2.72,7.28,5500,53.47,763,NULL,강의,강의,"교육 & 커리어","교육 & 커리어","뉴스 & 정치","뉴스 & 정치"
UCvd8VdwHRXgi4YzNIeFiVyw,740,NULL,161,746,27.95,27.95,1.75,60,99.1,111,NULL,NULL,기타,NULL,기타,NULL,엔터테인먼트
UCVDwNRTfQqolJGQYjp0DfRg,1733,NULL,897,3490,1.27,1.67,12.4,320,33.12,317,NULL,튜토리얼,챌린지,"피트니스 & 다이어트","피트니스 & 다이어트","레저 & 스포츠","레저 & 스포츠"
UCvGvf3Lk0Z5reU544g_SzPg,148417,26357,47802,164492,0.19,0.59,6.53,6500,86.22,617,NULL,튜토리얼,꿀팁,"뷰티 & 메이크업","뷰티 & 메이크업","의료 & 건강","의료 & 건강"
UCVh2gNkWpwjGlAhgIGvTapw,1288,NULL,1962,413,4.19,2.47,-0.11,-10,43.5,223,NULL,NULL,먹방,NULL,"음식 & 음료",NULL,"일상 & 라이프스타일"
UCVHFbqXqoYvEWM1Ddxl0QDg,4548481,NULL,734715,6137550,0.02,0,0.71,10000,70.59,136,NULL,강의,튜토리얼,"IT & 전자기기","IT & 전자기기",게임,게임
UCVi4J5y_uvl-t2wFE7Oz7lg,14436,2496,17125,14191,1.23,1.74,23.15,2500,91.62,382,NULL,NULL,꿀팁,NULL,"의료 & 건강",NULL,"뷰티 & 메이크업"
UCVIHivjInQ-sExgk5sTMAsA,3168,NULL,3143,4200,1.23,1.59,0.72,10,2.38,126,NULL,튜토리얼,NULL,"레저 & 스포츠",NULL,"취미 & 공예 & 디자인",NULL
UCVpqsiOml0_4Hy8nYuitiqw,2515,NULL,2515,NULL,5.5,3.62,-0.37,-30,NULL,202,NULL,강의,NULL,"연애 & 결혼",NULL,"경제 & 경영",NULL
UCVQ7IHWBphSW2MD9wnqCSoQ,726,NULL,726,NULL,0.42,0.37,25,500,NULL,90,NULL,다큐멘터리,NULL,음악,NULL,"수학 & 과학",NULL
UCVtb8J07WB991Pe5Rtbazew,887,NULL,290,1109,3.42,5,7,140,71.21,1629,NULL,튜토리얼,튜토리얼,"피트니스 & 다이어트","피트니스 & 다이어트",음악,"레저 & 스포츠"
UCVtFjLfVPGP6vXaepiFU-jw,6860,NULL,8277,5347,1.57,1.49,-1.33,-200,48.37,184,NULL,브이로그,브이로그,"일상 & 라이프스타일","일상 & 라이프스타일","음식 & 음료","여행 & 캠핑"
UCvU6eoquqOQr7xLnqV7e6ZA,841,NULL,667,1364,2.36,3.45,2.55,40,24.94,429,NULL,브이로그,브이로그,"레저 & 스포츠","레저 & 스포츠","동물 (펫)","음식 & 음료"
UCvVkgv0OejonauODCBts8qw,1855,NULL,1834,2089,1.41,3.24,0.29,100,8.41,1118,NULL,튜토리얼,브이로그,"취미 & 공예 & 디자인","일상 & 라이프스타일","피트니스 & 다이어트","피트니스 & 다이어트"
UCVVOwBAebvAeQC6Np6xoFFg,1114,NULL,592,4682,3.02,3.78,3.76,200,13.92,424,NULL,토크,토크,"사회 & 이슈","사회 & 이슈","뉴스 & 정치","뉴스 & 정치"
UCvzHPR5DVIb0IXQrqgk_2yA,7428,8821,8755,4595,0.99,1.78,8,1000,31.9,163,NULL,브이로그,브이로그,"일상 & 라이프스타일","일상 & 라이프스타일","여행 & 캠핑","음식 & 음료"
UCw-kXdzxMdMdLNI0ZlFFbmA,365937,437800,390757,323073,1.09,0.78,1.49,20000,36.02,758,36,"리뷰 & 언박싱",토크,"패션 & 의류","패션 & 의류","음식 & 음료","일상 & 라이프스타일"
UCW3TCP1GmoC-uE-9v1YFhGQ,31823,NULL,33251,5172,2.48,3.05,0.22,200,5.08,354,NULL,브이로그,브이로그,"일상 & 라이프스타일","일상 & 라이프스타일","여행 & 캠핑","여행 & 캠핑"
UCW3wjGikqYrmQxZGxpmaFow,24053,8138,10554,27336,2.32,2.02,17.97,2300,80.43,230,NULL,브이로그,브이로그,"패션 & 의류","패션 & 의류","일상 & 라이프스타일","일상 & 라이프스타일"
UCW67yGQxNNMnLqRHyaTjygA,126797,127019,101985,168625,1.35,2.16,1.58,6000,37.23,701,4,튜토리얼,튜토리얼,"뷰티 & 메이크업","뷰티 & 메이크업",음악,엔터테인먼트
UCW78mFJMlpeyb350RYJmo0Q,142824,NULL,142824,NULL,0.64,0.4,20.88,17100,NULL,87,NULL,음악,NULL,음악,NULL,NULL,NULL
UCW93TxguFksJh7K4gZL6UqA,28653,14707,41047,19181,0.45,0.54,6.92,4200,56.68,494,NULL,"리뷰 & 언박싱","리뷰 & 언박싱","음식 & 음료","음식 & 음료","여행 & 캠핑","여행 & 캠핑"
UCWB-C3v8R-n-iDDLNOaiB0w,9933,NULL,7524,14902,0.88,1.29,2.96,2000,32.66,2027,NULL,튜토리얼,튜토리얼,"취미 & 공예 & 디자인","레저 & 스포츠","레저 & 스포츠","피트니스 & 다이어트"
UCwcoBhnVg9YkS9Y8FfK_ddg,365,NULL,155,505,3.32,1.98,3.62,50,60.15,1631,NULL,브이로그,먹방,"음식 & 음료","음식 & 음료",NULL,"여행 & 캠핑"
UCWDIhv3XRTBdnAFEjNoTQXw,622,730,242,1079,15.26,14.94,4.26,60,45.36,829,NULL,브이로그,ASMR,"일상 & 라이프스타일","취미 & 공예 & 디자인","취미 & 공예 & 디자인","일상 & 라이프스타일"
UCweOkPb1wVVH0Q0Tlj4a5Pw,659057,NULL,669303,20992,1.46,0.7,0,0,1.58,4746,25,음악,음악,음악,음악,엔터테인먼트,엔터테인먼트
UCWg69oOYxf11EXXob0n7Zdw,1583,NULL,990,3049,0.16,0.29,0.73,100,28.8,1969,NULL,음악,음악,음악,음악,NULL,NULL
UCwgtORdDtUKhpjE1VBv6XfA,301716,4753356,331139,227716,9.17,7.05,0.63,40000,28.26,1709,57,음악,음악,음악,음악,NULL,NULL
UCwiON7dChvh4NK_FE8FpfMg,1201,NULL,573,1581,1.36,0.18,21.48,320,62.34,401,NULL,튜토리얼,튜토리얼,"피트니스 & 다이어트","피트니스 & 다이어트","의료 & 건강","의료 & 건강"
UCWIYxJ_eeCShvBQGTjwGgnQ,1185,NULL,1101,2374,0.72,0.38,3.95,170,6.61,757,NULL,자동차,자동차,자동차,자동차,NULL,NULL
UCWIzeu2KLuXaOrPwn-0_U6g,11942,4611,7531,13848,0.29,0.13,4.57,340,69.83,242,NULL,"리뷰 & 언박싱",튜토리얼,"뷰티 & 메이크업","뷰티 & 메이크업","패션 & 의류","일상 & 라이프스타일"
UCWKXdpldU0DtVH7IAFWnqmA,4306,NULL,7314,2580,1.39,2,3.79,1000,63.54,96,NULL,다큐멘터리,예고편,"여행 & 캠핑","여행 & 캠핑",NULL,"피트니스 & 다이어트"
UCwm9gV1X4s1GNi0jzSe4VgQ,830,NULL,438,1441,0,0,3.83,90,39.13,138,NULL,강의,토크쇼,"주식 & 투자","교육 & 커리어",NULL,NULL
UCWmdRNmwKZGd5a9SCB8fvbQ,35222,7126,37916,1550,0.43,0.15,-0.63,-400,7.41,54,NULL,꿀팁,꿀팁,"리빙 & 인테리어","음식 & 음료","음식 & 음료","IT & 전자기기"
UCWMDwiersn1EhrXa5MPNQJg,218,NULL,185,573,2.55,4.94,9.21,140,9,400,NULL,자동차,NULL,자동차,NULL,게임,NULL
UCwoBAXrW9dbSy3Yyg4n1Qvw,2518,NULL,3310,2176,1.79,1.28,3.48,400,69.85,607,NULL,인터뷰,브이로그,"음식 & 음료","음식 & 음료",엔터테인먼트,엔터테인먼트
UCwrJ31o9i0m_AjFVLMGXBkQ,10668,5429,6817,12909,1.17,1.56,8.8,390,63.21,106,NULL,"리뷰 & 언박싱",하울,"패션 & 의류","패션 & 의류",게임,"피트니스 & 다이어트"
UCWTeyRY9ZaYUSBRof_h-suQ,949,975,887,1052,2.29,3.56,100.48,4190,37.78,135,NULL,"리뷰 & 언박싱","리뷰 & 언박싱","뷰티 & 메이크업","뷰티 & 메이크업","피트니스 & 다이어트","의료 & 건강"
UCWTOQatW8G1HZtp1FfmlTdQ,5240,1216,2804,6516,1.45,2.19,7.74,240,65.62,256,NULL,"리뷰 & 언박싱",튜토리얼,"뷰티 & 메이크업","패션 & 의류","여행 & 캠핑","뷰티 & 메이크업"
UCwW5y7t4aVHFfQHSGvS_BPQ,6095,NULL,NULL,6095,NULL,NULL,80.97,783,100,82,NULL,NULL,강의,NULL,"교육 & 커리어",NULL,NULL
UCWwgaK7x0_FR1goeSRazfsQ,1380552,NULL,1593220,451562,0.1,2.02,31,2390000,19.32,2707,13,"리뷰 & 언박싱","리뷰 & 언박싱","IT & 전자기기","IT & 전자기기","리빙 & 인테리어","리빙 & 인테리어"
UCWWpbSdECA0GXKogZfYOSNw,2840,NULL,78,2866,9.68,9.68,16.41,210,99.07,216,NULL,NULL,튜토리얼,NULL,"음식 & 음료",NULL,"일상 & 라이프스타일"
UCWXBhD5SfoyJ3SUShTLz3WA,7852,NULL,7485,17383,0.64,0.31,0.71,500,3.83,3921,NULL,게임,게임,게임,게임,NULL,NULL
UCwyR-5gp7NCd-2DwLtdCtcw,72080,1236,3800,83712,1.47,0.69,0.45,200,85.44,529,NULL,NULL,꿀팁,NULL,"뷰티 & 메이크업",NULL,"피트니스 & 다이어트"
UCwZFBiznMA4tCBv33jomTRA,1660,NULL,835,2949,1.23,1.08,5.8,2000,39.03,1153,NULL,튜토리얼,튜토리얼,음악,"피트니스 & 다이어트","레저 & 스포츠","취미 & 공예 & 디자인"
UCX6OQ3DkcsbYNE6H8uQQuVA,227026003,268791428,163031058,297098680,1.93,0.98,3.47,16000000,47.73,375,64,챌린지,챌린지,엔터테인먼트,엔터테인먼트,"레저 & 스포츠",게임
UCX6PIlzyL2ZuUAod-RDqSuA,2276869,NULL,37133,2419075,0.23,0.23,44.02,103000,94.03,201,NULL,튜토리얼,튜토리얼,"수학 & 과학","IT & 전자기기","취미 & 공예 & 디자인","수학 & 과학"
UCX8IyHhBSG1qw0Kn8dHU18w,361380,NULL,45985,409096,0.3,0.02,2.2,7000,86.86,312,NULL,다큐멘터리,다큐멘터리,"리빙 & 인테리어","여행 & 캠핑","여행 & 캠핑","IT & 전자기기"
UCXA47kuIAEN7vtruuuOgmlg,6395,NULL,6305,6412,1.94,1.95,0.78,4000,85.55,15188,NULL,먹방,먹방,"음식 & 음료","음식 & 음료",NULL,NULL
UCxA9k7UJz50ZJPa5aUGf7fw,40354,NULL,48876,21653,0.48,1.26,-0.61,-2000,31.3,460,NULL,튜토리얼,토크,"의료 & 건강","의료 & 건강","뷰티 & 메이크업","뷰티 & 메이크업"
UCxCHbZ327amWXRM3HKpb7Wg,7288,1677,2594,11333,1.96,2.22,11.42,620,53.71,229,NULL,자동차,자동차,자동차,자동차,NULL,NULL
UCxcmiz4963hBzWNVsrUTxlg,77201,NULL,27845,88504,0.28,0.26,17.59,1900,84.18,392,NULL,"라이브 영상",튜토리얼,"피트니스 & 다이어트","레저 & 스포츠","레저 & 스포츠","피트니스 & 다이어트"
UCXGC5XO3hdwpapNsXLZoxtQ,3768,NULL,3822,1730,0.96,0.96,3.99,260,2.56,469,NULL,ASMR,ASMR,음악,"뷰티 & 메이크업","의료 & 건강",음악
UCXGzA4TjbsMQ9JK-SunYL4Q,5567,9870,4407,6637,0.44,0.26,12.58,3900,52.01,273,NULL,"리뷰 & 언박싱",튜토리얼,"뷰티 & 메이크업","뷰티 & 메이크업","피트니스 & 다이어트","일상 & 라이프스타일"
UCXGzcdN2k7Pb9hi56_7qXbQ,217256,NULL,NULL,217452,NULL,NULL,36.94,82000,99.91,2145,NULL,NULL,튜토리얼,NULL,"리빙 & 인테리어",NULL,"음식 & 음료"
UCXjbXF20sfbr4vAD-Bzlx8g,7448,1005,9181,5578,4.66,8.15,11.76,4000,41.46,205,NULL,브이로그,브이로그,"일상 & 라이프스타일","음식 & 음료","여행 & 캠핑","일상 & 라이프스타일"
UCxLMdPS1-XYFY6gKancf8Nw,763,NULL,439,1144,4.76,7.48,6.25,70,45.86,423,NULL,튜토리얼,튜토리얼,"피트니스 & 다이어트","피트니스 & 다이어트","레저 & 스포츠","레저 & 스포츠"
UCxMPF9-9T3aNoGVkRpCxx3w,24420,21824,20474,77776,1.67,1.77,0.62,200,6.89,363,NULL,브이로그,브이로그,"일상 & 라이프스타일","일상 & 라이프스타일","피트니스 & 다이어트","패션 & 의류"
UCxN0d6HbLEzrOTHuTXO27BQ,18421,NULL,8156,18475,0.02,0.02,13.01,122,99.48,193,NULL,코미디,코미디,코미디,코미디,NULL,NULL
UCXq7I9aHshYl4oqPEmFxfSg,3763,NULL,4883,2835,0.77,1.3,6.95,260,54.68,203,NULL,튜토리얼,튜토리얼,"레저 & 스포츠",엔터테인먼트,"취미 & 공예 & 디자인",음악
UCxQFCdMag6smOQVAObGBIgA,8467,23171,2336,10075,1.16,0.35,0.32,20,79.22,385,NULL,"리뷰 & 언박싱","리뷰 & 언박싱","뷰티 & 메이크업","뷰티 & 메이크업","일상 & 라이프스타일","일상 & 라이프스타일"
UCXql5C57vS4ogUt6CPEWWHA,359957,168592,369685,66200,1.58,1.25,5.3,70000,3.21,312,10,"뉴스 & 정치",NULL,"뉴스 & 정치",NULL,"사회 & 이슈",NULL
UCXqtMJC2xCAWPATo4919dTA,137175,147391,263585,60617,2.55,1.1,-0.13,-1000,62.28,114,NULL,브이로그,브이로그,"일상 & 라이프스타일","일상 & 라이프스타일","교육 & 커리어","여행 & 캠핑"
UCXS0_Mr8HQtZkO6Do9bW83w,7622,NULL,7260,8507,0.08,0.04,1.08,20,37.88,66,NULL,강의,꿀팁,"경제 & 경영","경제 & 경영","주식 & 투자","주식 & 투자"
UCXuzhVKNO9ZLm1q7edeipIw,24715,21675,36175,14447,1.06,0.73,2.2,9000,52.74,802,NULL,"리뷰 & 언박싱","리뷰 & 언박싱","뷰티 & 메이크업","뷰티 & 메이크업","패션 & 의류","의료 & 건강"
UCXvCC5eSu4hTxYGn4wfsQ4Q,2830,NULL,3257,2803,0.27,2.45,1.97,30,94.17,326,NULL,NULL,기타,NULL,"음식 & 음료",NULL,게임
UCxyiSz4m161Z6frOsFxJpgw,729,NULL,234,1869,2.32,3.46,2.1,15000,30.23,387,NULL,강의,꿀팁,"의료 & 건강","의료 & 건강","사회 & 이슈",육아
UCxzF6FQqUCwXfg5SjCHQoHw,13398,NULL,2055,13665,0.7,0.58,0,0,97.71,1482,NULL,NULL,튜토리얼,NULL,"리빙 & 인테리어",NULL,"취미 & 공예 & 디자인"
UCxZzHb26tS9hrwBLHC7KR7g,500,NULL,502,1300,2.69,4.43,4,50,0.17,575,NULL,튜토리얼,NULL,"레저 & 스포츠",NULL,"취미 & 공예 & 디자인",NULL
UCy_i21xJVXnn5EDq0lm4ryQ,38020,NULL,376,38616,2.18,2.18,10.7,2300,98.44,321,NULL,NULL,브이로그,NULL,엔터테인먼트,NULL,음악
UCy18c84nUgiIBmlROdoAkbA,28910,61689,29978,20981,2.75,0.54,3.88,9000,58.68,697,NULL,튜토리얼,튜토리얼,"피트니스 & 다이어트","피트니스 & 다이어트","레저 & 스포츠","일상 & 라이프스타일"
UCyeBUhuFkHlpbgOSrVSkWPw,15290,NULL,4221,15918,1.86,0.11,0.97,300,94.63,857,NULL,"리뷰 & 언박싱","리뷰 & 언박싱",부동산,부동산,NULL,"리빙 & 인테리어"
UCYGMSEkgVFtmSHXgOOmuXXw,23192,35069,28087,15757,0.79,0.29,20.33,9800,39.7,199,NULL,브이로그,브이로그,"일상 & 라이프스타일","일상 & 라이프스타일","피트니스 & 다이어트","음식 & 음료"
UCyGz6H8IAcbc4K9yVqtG2xw,2254,NULL,2574,1715,0.84,0.81,8.22,180,34.62,286,NULL,튜토리얼,튜토리얼,"레저 & 스포츠","피트니스 & 다이어트","피트니스 & 다이어트","레저 & 스포츠"
UCyh58QVobKt2timx6kAzokA,2948,NULL,2355,3310,6.62,7.23,NULL,NULL,62.03,79,NULL,강의,강의,"의료 & 건강","의료 & 건강",NULL,NULL
UCYh8JgZ8HKR4z34dKWFk94g,31089,2191,50295,360,0.27,0.8,15.52,1800,38.46,104,NULL,음악,음악,음악,음악,NULL,NULL
UCYIxlZxTQvixNihWV31-fqA,13695,15816,33582,2897,3.93,6.1,20.11,38000,64.81,1941,NULL,인터뷰,"리뷰 & 언박싱",엔터테인먼트,"패션 & 의류","패션 & 의류",엔터테인먼트
UCYJlyU_Lf33eqp6KWYONTGg,54915,52810,55988,19250,1.93,1.12,-0.45,-2000,2.92,137,NULL,브이로그,하울,"일상 & 라이프스타일","패션 & 의류","패션 & 의류",NULL
UCYMecisP646sxq8vSZENRXw,2698,NULL,2861,2646,4.47,6.96,1.14,700,46.41,181,NULL,튜토리얼,튜토리얼,"취미 & 공예 & 디자인","취미 & 공예 & 디자인","리빙 & 인테리어",NULL
UCyN3XC6a2tquubh99boWtbg,858,NULL,414,1369,3.16,8.43,5.48,54,46.67,240,NULL,브이로그,튜토리얼,"레저 & 스포츠","레저 & 스포츠",NULL,"피트니스 & 다이어트"
UCYP86KLMy1QM5CTf_LI3Lvw,1667,121,372,2473,1.78,3.26,5.94,320,61.65,1674,NULL,음악,음악,음악,음악,NULL,NULL
UCYPLiC4RE8iDRP7GwKnrLQA,14635,5447,3918,17427,0.56,1.04,1.16,400,79.33,2405,NULL,"뉴스 & 정치","뉴스 & 정치","뉴스 & 정치","뉴스 & 정치",NULL,엔터테인먼트
UCYQ6j5Yf8f6O1mUsvPkm3Bg,2650,NULL,2717,2646,0.87,0.55,1.58,40,50.97,155,NULL,튜토리얼,튜토리얼,"레저 & 스포츠","레저 & 스포츠","취미 & 공예 & 디자인","피트니스 & 다이어트"
UCyR73sQ7pHX2kjHOAsrmZ3Q,241709,9067,75120,287522,0.8,0.8,0.98,100,78.43,51,NULL,NULL,브이로그,NULL,"뷰티 & 메이크업",NULL,"음식 & 음료"
UCYRkq7GwQm0ezrhFJOZPO9Q,248077,NULL,672583,24460,1.45,1.17,3.79,5000,61.6,125,NULL,게임,게임,게임,게임,NULL,NULL
UCyrv1MORdi7FLQOmzodKk4w,433,NULL,273,726,2.54,3.68,7.52,170,33.63,1133,NULL,토크,토크,"뉴스 & 정치","뉴스 & 정치","사회 & 이슈","교육 & 커리어"
UCyrZMA9jPsKTvRhXFbPJ6Lg,2025,NULL,852,3416,1.58,1.61,1.55,80,45.73,199,NULL,튜토리얼,"예능형 콘텐츠","레저 & 스포츠",엔터테인먼트,"취미 & 공예 & 디자인",음악
UCys-pIG4wFGxISl7zqEn3kw,745,NULL,393,782,0.13,0.04,0,0,90.95,243,NULL,코미디,코미디,코미디,코미디,NULL,NULL
UCyS8qRQ-qZLmgSsvWlVntyA,67500,23606,44380,79259,1.09,0.91,18.99,11700,66.29,175,NULL,브이로그,브이로그,"일상 & 라이프스타일",엔터테인먼트,"피트니스 & 다이어트","일상 & 라이프스타일"
UCYsv-IHC-B-DiVMmJuqibcg,127191,99764,125703,135439,1.5,1.93,-0.7,-2000,15.28,216,NULL,"리뷰 & 언박싱","리뷰 & 언박싱","뷰티 & 메이크업","뷰티 & 메이크업","의료 & 건강","의료 & 건강"
UCYXPam0D7D-cC0SzA1uaYfA,6399,NULL,5686,10121,0.65,4.67,1.18,400,16.21,759,NULL,음악,음악,음악,음악,"피트니스 & 다이어트","피트니스 & 다이어트"
UCZ-B_El841ME7qGXvYinGmw,46918,NULL,41070,58839,1.03,2.25,0.18,100,33.33,546,NULL,게임,게임,게임,게임,NULL,NULL
UCz-bYPKWd4H2M8PeRNcxOUw,1021,NULL,116,1160,1.38,1.23,0,0,86.69,263,NULL,NULL,브이로그,NULL,"동물 (펫)",NULL,기타
UCz4ia1i7DYpJiLyqK6d2Pug,1997,1263,962,2996,1.45,0.97,15.72,144,51.07,233,NULL,브이로그,튜토리얼,"음식 & 음료","음식 & 음료","일상 & 라이프스타일","여행 & 캠핑"
UCz504cc3vqRpIcSrDJATJag,4513,NULL,3319,4619,1.22,0.93,14.98,370,91.81,232,NULL,NULL,브이로그,NULL,"일상 & 라이프스타일",NULL,"교육 & 커리어"
UCz8gf4PK1Qth50lLHdvTCcA,2770221,NULL,528958,3701842,4.5,3.88,6.25,1200000,70.64,1536,NULL,리액션,리액션,엔터테인먼트,엔터테인먼트,"뷰티 & 메이크업","음식 & 음료"
UCZ8UEZsKAkXds_Y16NSJQBg,1329,NULL,1525,1268,1.73,1.08,-0.42,-100,76.22,370,NULL,토크쇼,토크,"의료 & 건강","의료 & 건강","금융 & 보험","일상 & 라이프스타일"
UCz8X5F5Zp18WS7vdW0jwVIA,229207,60184,191973,269745,0.88,1.7,0.33,2000,47.88,259,NULL,브이로그,튜토리얼,"일상 & 라이프스타일","피트니스 & 다이어트","피트니스 & 다이어트","음식 & 음료"
UCzB4SMiJegcyFlnFvosUVcg,4916,4023,4798,5023,1.34,2,4.95,500,52.44,82,NULL,"리뷰 & 언박싱",튜토리얼,"뷰티 & 메이크업","뷰티 & 메이크업",NULL,NULL
UCzgrJGDFqjYLQpSYdHNfQGw,86963,60892,123103,61406,2.4,4.81,2.64,24000,58.58,239,NULL,게임,게임,게임,게임,"동물 (펫)","동물 (펫)"
UCZgvE5hPFV9tr98I__Jxx6g,271,NULL,89,476,1.57,9.71,0.74,10,47.41,869,NULL,토크,브이로그,"사회 & 이슈",게임,"여행 & 캠핑","사회 & 이슈"
UCZiaiLINmqx9Q1aFPtG6Flw,191,NULL,57,405,2.51,5.77,2.99,50,36.72,1498,NULL,강의,강의,음악,종교,"일상 & 라이프스타일","음식 & 음료"
UCzjCoCi2g2_kWhQusUOYF5w,12295,NULL,10133,25023,0.23,0.12,0.63,500,14.58,1022,NULL,다큐멘터리,다큐멘터리,엔터테인먼트,엔터테인먼트,"교육 & 커리어","교육 & 커리어"
UCZkh4aUaLiu7WdsxdldB-jw,913,NULL,931,NULL,2.38,1.57,1.36,40,NULL,682,NULL,토크,NULL,엔터테인먼트,NULL,"연애 & 결혼",NULL
UCznL5L7iTgTaqSBS5yF6g7w,357418,58817,357418,NULL,0.29,0.24,-1.2,-3000,NULL,470,NULL,음악,NULL,음악,NULL,NULL,NULL
UCzoQzoOfHQCCouHbjrDEvPQ,32041,5918,49319,4061,0.74,0.94,0.6,1000,38.18,867,NULL,브이로그,브이로그,"여행 & 캠핑","여행 & 캠핑",엔터테인먼트,엔터테인먼트
UCZp0dqLZyqrxRWYHeb74HGg,766,NULL,681,1165,2.5,1.14,0,0,17.57,74,NULL,브이로그,튜토리얼,"음식 & 음료","음식 & 음료","여행 & 캠핑","리빙 & 인테리어"
UCzRP7XaR_VgagQ1OV0xLOHA,64423,NULL,65163,759,0.01,0.01,0,0,1.15,261,NULL,강의,NULL,"IT & 전자기기",NULL,NULL,NULL
UCzsa6G23UA7EzsZJWiucwBw,73226,NULL,74027,71460,1.98,0.04,0.53,500,31.2,391,NULL,예고편,예고편,"패션 & 의류","패션 & 의류","리빙 & 인테리어","리빙 & 인테리어"
UCZWwDW46H_7esBOZdDrfoAQ,7745,NULL,1016,8112,0.5,0.5,695.36,3296,94.84,155,NULL,강의,하울,"교육 & 커리어","패션 & 의류","경제 & 경영","리빙 & 인테리어"
UCZYI3t48hF93J_vvIfGTkrw,3744,NULL,3521,5706,0.66,1.56,0.6,50,10.23,352,NULL,튜토리얼,챌린지,"취미 & 공예 & 디자인","레저 & 스포츠","레저 & 스포츠",엔터테인먼트
UCzznO4xSV8BKnUBPyswtCUw,602,NULL,551,1105,2.53,2.05,1.08,8000,9.54,8515,1,"뉴스 & 정치","뉴스 & 정치","뉴스 & 정치","뉴스 & 정치","경제 & 경영",NULL
UCZzWiPXZVug7B2K6vbKQhdw,57231,NULL,56592,2300,0.57,0.3,51.18,17400,1.56,64,NULL,음악,NULL,음악,NULL,NULL,NULL
